Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1021456,SA_0000001409,COUNTRY,LTU,EUR,Europe,YEAR,2000,SEX,SEX_MLE,,,,,,,6.5 [5.6 - 7.4],6.4876054,5.5999348,7.4415359,,2024-06-20T14:10:27Z,2000,2000-01-01,2000-12-31
1021636,SA_0000001409,COUNTRY,URY,AMR,Americas,YEAR,2005,SEX,SEX_MLE,,,,,,,7.5 [6.1 - 9.1],7.4858049,6.110018,9.0598185,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
1023157,SA_0000001409,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_MLE,,,,,,,70.8 [66.0 - 75.3],70.848694,65.9940519,75.2597606,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
1023166,SA_0000001409,COUNTRY,BFA,AFR,Africa,YEAR,2006,SEX,SEX_BTSX,,,,,,,64.4 [61.6 - 67.0],64.3669669,61.596836,67.0088904,,2024-06-20T14:10:27Z,2006,2006-01-01,2006-12-31
1023254,SA_0000001409,COUNTRY,KNA,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,,,,,,,24.8 [22.7 - 27.0],24.8115172,22.6630345,26.9968887,,2024-06-20T14:10:27Z,2017,2017-01-01,2017-12-31
1023371,SA_0000001409,COUNTRY,THA,SEAR,South-East Asia,YEAR,2013,SEX,SEX_FMLE,,,,,,,43.2 [40.2 - 46.3],43.2254595,40.2124526,46.3450417,,2024-06-20T14:10:27Z,2013,2013-01-01,2013-12-31
1025711,SA_0000001409,COUNTRY,DEU,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,6.9 [6.3 - 7.5],6.9411098,6.3400555,7.4966161,,2024-06-20T14:10:27Z,2007,2007-01-01,2007-12-31
1026053,SA_0000001409,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_MLE,,,,,,,96.2 [95.6 - 96.7],96.1911917,95.6142125,96.734018,,2024-06-20T14:10:27Z,2009,2009-01-01,2009-12-31
1027750,SA_0000001409,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2013,SEX,SEX_MLE,,,,,,,55.9 [53.0 - 58.8],55.9010615,52.9659577,58.7761538,,2024-06-20T14:10:27Z,2013,2013-01-01,2013-12-31
1028043,SA_0000001409,COUNTRY,KEN,AFR,Africa,YEAR,2004,SEX,SEX_MLE,,,,,,,52.3 [49.7 - 54.8],52.2674748,49.7219523,54.7977852,,2024-06-20T14:10:27Z,2004,2004-01-01,2004-12-31
1028218,SA_0000001409,COUNTRY,LCA,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,29.8 [27.0 - 32.5],29.7594698,27.0424416,32.4668409,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
1028754,SA_0000001409,COUNTRY,MRT,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,98.3 [97.8 - 98.7],98.2786793,97.8162527,98.6996707,,2024-06-20T14:10:27Z,2019,2019-01-01,2019-12-31
1029024,SA_0000001409,COUNTRY,GNQ,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,19.7 [17.8 - 21.7],19.6723278,17.7655714,21.6671763,,2024-06-20T14:10:27Z,2019,2019-01-01,2019-12-31
1032554,SA_0000001409,COUNTRY,NZL,WPR,Western Pacific,YEAR,2003,SEX,SEX_BTSX,,,,,,,12.0 [10.7 - 13.4],11.9606362,10.7183267,13.404379,,2024-06-20T14:10:27Z,2003,2003-01-01,2003-12-31
1032868,SA_0000001409,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2016,SEX,SEX_MLE,,,,,,,55.6 [52.7 - 58.5],55.6030433,52.6570525,58.5018177,,2024-06-20T14:10:27Z,2016,2016-01-01,2016-12-31
1033909,SA_0000001409,COUNTRY,COL,AMR,Americas,YEAR,2001,SEX,SEX_FMLE,,,,,,,42.7 [39.3 - 46.3],42.6692381,39.3239167,46.2901731,,2024-06-20T14:10:27Z,2001,2001-01-01,2001-12-31
1035499,SA_0000001409,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2011,SEX,SEX_BTSX,,,,,,,84.6 [81.8 - 86.9],84.5734669,81.8082874,86.8547114,,2024-06-20T14:10:27Z,2011,2011-01-01,2011-12-31
1036341,SA_0000001409,COUNTRY,URY,AMR,Americas,YEAR,2011,SEX,SEX_FMLE,,,,,,,15.9 [13.2 - 18.9],15.9425966,13.2255311,18.8869896,,2024-06-20T14:10:27Z,2011,2011-01-01,2011-12-31
1037433,SA_0000001409,COUNTRY,GBR,EUR,Europe,YEAR,2014,SEX,SEX_FMLE,,,,,,,18.6 [17.3 - 19.9],18.6074802,17.3355,19.8789387,,2024-06-20T14:10:27Z,2014,2014-01-01,2014-12-31
1037520,SA_0000001409,COUNTRY,COM,AFR,Africa,YEAR,2014,SEX,SEX_BTSX,,,,,,,98.2 [97.7 - 98.6],98.1616039,97.6815969,98.5554689,,2024-06-20T14:10:27Z,2014,2014-01-01,2014-12-31
1038700,SA_0000001409,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2015,SEX,SEX_MLE,,,,,,,78.9 [75.2 - 81.9],78.8518091,75.2211595,81.8755197,,2024-06-20T14:10:27Z,2015,2015-01-01,2015-12-31
1039076,SA_0000001409,COUNTRY,ROU,EUR,Europe,YEAR,2004,SEX,SEX_FMLE,,,,,,,19.3 [16.4 - 22.4],19.3122886,16.3794151,22.3716523,,2024-06-20T14:10:27Z,2004,2004-01-01,2004-12-31
1042092,SA_0000001409,COUNTRY,DMA,AMR,Americas,YEAR,2004,SEX,SEX_BTSX,,,,,,,27.7 [25.3 - 30.0],27.6505725,25.2740772,29.9874275,,2024-06-20T14:10:27Z,2004,2004-01-01,2004-12-31
1042875,SA_0000001409,COUNTRY,TZA,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,46.6 [42.7 - 50.0],46.6184652,42.704159,50.0276791,,2024-06-20T14:10:27Z,2009,2009-01-01,2009-12-31
1043728,SA_0000001409,COUNTRY,TJK,EUR,Europe,YEAR,2003,SEX,SEX_FMLE,,,,,,,83.8 [81.5 - 85.9],83.8473184,81.4723099,85.9128939,,2024-06-20T14:10:27Z,2003,2003-01-01,2003-12-31
1045421,SA_0000001409,COUNTRY,LAO,WPR,Western Pacific,YEAR,2015,SEX,SEX_MLE,,,,,,,21.7 [19.6 - 23.9],21.7215843,19.5585584,23.8803165,,2024-06-20T14:10:27Z,2015,2015-01-01,2015-12-31
1046500,SA_0000001409,COUNTRY,TUR,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,89.2 [88.1 - 90.3],89.2064026,88.0512818,90.2550337,,2024-06-20T14:10:27Z,2013,2013-01-01,2013-12-31
1046656,SA_0000001409,COUNTRY,BFA,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,55.9 [52.8 - 58.9],55.8785998,52.7994474,58.8738481,,2024-06-20T14:10:27Z,2011,2011-01-01,2011-12-31
1047751,SA_0000001409,COUNTRY,SVK,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,20.6 [19.1 - 22.2],20.647175,19.1421942,22.2001806,,2024-06-20T14:10:27Z,2007,2007-01-01,2007-12-31
1049581,SA_0000001409,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2002,SEX,SEX_MLE,,,,,,,43.3 [39.8 - 46.6],43.261221,39.8379797,46.6419602,,2024-06-20T14:10:27Z,2002,2002-01-01,2002-12-31
1049703,SA_0000001409,COUNTRY,USA,AMR,Americas,YEAR,2006,SEX,SEX_BTSX,,,,,,,13.9 [12.9 - 15.0],13.9060821,12.8517997,15.0161057,,2024-06-20T14:10:27Z,2006,2006-01-01,2006-12-31
1052085,SA_0000001409,COUNTRY,STP,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,,,,,,,36.8 [33.6 - 40.6],36.8372727,33.6460735,40.5964717,,2024-06-20T14:10:27Z,2000,2000-01-01,2000-12-31
1053412,SA_0000001409,COUNTRY,CPV,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,30.9 [28.0 - 34.3],30.9305873,28.0481134,34.3472275,,2024-06-20T14:10:27Z,2002,2002-01-01,2002-12-31
1053512,SA_0000001409,COUNTRY,PHL,WPR,Western Pacific,YEAR,2012,SEX,SEX_FMLE,,,,,,,49.4 [46.3 - 52.6],49.3966813,46.3099213,52.5559126,,2024-06-20T14:10:27Z,2012,2012-01-01,2012-12-31
1053653,SA_0000001409,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_MLE,,,,,,,60.4 [55.3 - 65.4],60.4408011,55.2667245,65.4431876,,2024-06-20T14:10:27Z,2019,2019-01-01,2019-12-31
1053779,SA_0000001409,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,95.4 [94.7 - 96.0],95.3520985,94.6521924,95.9639503,,2024-06-20T14:10:27Z,2012,2012-01-01,2012-12-31
1054172,SA_0000001409,COUNTRY,GRD,AMR,Americas,YEAR,2014,SEX,SEX_MLE,,,,,,,18.4 [16.7 - 20.2],18.4133704,16.6555897,20.2358488,,2024-06-20T14:10:27Z,2014,2014-01-01,2014-12-31
1054176,SA_0000001409,COUNTRY,TUV,WPR,Western Pacific,YEAR,2000,SEX,SEX_BTSX,,,,,,,55.2 [52.5 - 57.8],55.175869,52.4933298,57.7873367,,2024-06-20T14:10:27Z,2000,2000-01-01,2000-12-31
1054598,SA_0000001409,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_FMLE,,,,,,,86.4 [84.6 - 88.2],86.4245754,84.5807473,88.1894005,,2024-06-20T14:10:27Z,2018,2018-01-01,2018-12-31
1054882,SA_0000001409,COUNTRY,RWA,AFR,Africa,YEAR,2002,SEX,SEX_BTSX,,,,,,,60.3 [57.7 - 62.8],60.2782802,57.6621269,62.832759,,2024-06-20T14:10:27Z,2002,2002-01-01,2002-12-31
1055213,SA_0000001409,COUNTRY,GNQ,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,36.9 [34.0 - 39.8],36.9490847,34.0096474,39.8212099,,2024-06-20T14:10:27Z,2002,2002-01-01,2002-12-31
1056404,SA_0000001409,COUNTRY,EST,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,11.1 [9.8 - 12.4],11.0761462,9.8275623,12.398297,,2024-06-20T14:10:27Z,2017,2017-01-01,2017-12-31
1057904,SA_0000001409,COUNTRY,LAO,WPR,Western Pacific,YEAR,2010,SEX,SEX_MLE,,,,,,,23.4 [21.2 - 25.7],23.4424118,21.1591797,25.6934409,,2024-06-20T14:10:27Z,2010,2010-01-01,2010-12-31
1059785,SA_0000001409,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_FMLE,,,,,,,79.2 [75.5 - 82.7],79.2341669,75.5379692,82.7180864,,2024-06-20T14:10:27Z,2016,2016-01-01,2016-12-31
1061019,SA_0000001409,COUNTRY,MLI,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,86.6 [83.6 - 89.2],86.6207892,83.6335147,89.1807148,,2024-06-20T14:10:27Z,2014,2014-01-01,2014-12-31
1061474,SA_0000001409,COUNTRY,ARG,AMR,Americas,YEAR,2000,SEX,SEX_MLE,,,,,,,7.4 [6.1 - 9.0],7.4294998,6.0582762,8.9819731,,2024-06-20T14:10:27Z,2000,2000-01-01,2000-12-31
1062958,SA_0000001409,COUNTRY,ESP,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,7.0 [6.4 - 7.6],6.9714431,6.3542172,7.5751795,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
1063113,SA_0000001409,COUNTRY,TON,WPR,Western Pacific,YEAR,2004,SEX,SEX_FMLE,,,,,,,64.9 [62.2 - 67.6],64.9366883,62.2114398,67.5705579,,2024-06-20T14:10:27Z,2004,2004-01-01,2004-12-31
1063645,SA_0000001409,COUNTRY,BRN,WPR,Western Pacific,YEAR,2005,SEX,SEX_FMLE,,,,,,,55.0 [48.8 - 61.0],55.0001868,48.7665417,61.0401785,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
1063961,SA_0000001409,COUNTRY,GAB,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,22.8 [20.6 - 25.0],22.8135806,20.5966618,25.0320922,,2024-06-20T14:10:27Z,2002,2002-01-01,2002-12-31
1064373,SA_0000001409,COUNTRY,COM,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,98.8 [98.5 - 99.1],98.8412054,98.5377517,99.0929083,,2024-06-20T14:10:27Z,2002,2002-01-01,2002-12-31
1065898,SA_0000001409,COUNTRY,HTI,AMR,Americas,YEAR,2017,SEX,SEX_MLE,,,,,,,28.2 [25.8 - 30.7],28.2263367,25.8009331,30.6747781,,2024-06-20T14:10:27Z,2017,2017-01-01,2017-12-31
1065986,SA_0000001409,COUNTRY,MYS,WPR,Western Pacific,YEAR,2016,SEX,SEX_FMLE,,,,,,,82.2 [79.0 - 84.8],82.2216474,79.030957,84.7607929,,2024-06-20T14:10:27Z,2016,2016-01-01,2016-12-31
1066567,SA_0000001409,COUNTRY,MDG,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,50.6 [47.9 - 53.3],50.6003153,47.9299981,53.3312594,,2024-06-20T14:10:27Z,2011,2011-01-01,2011-12-31
1067464,SA_0000001409,COUNTRY,MEX,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,40.2 [36.9 - 43.8],40.1612691,36.9105863,43.8069323,,2024-06-20T14:10:27Z,2013,2013-01-01,2013-12-31
1067686,SA_0000001409,COUNTRY,TUR,EUR,Europe,YEAR,2016,SEX,SEX_FMLE,,,,,,,88.8 [87.6 - 89.9],88.7995681,87.6054554,89.9112602,,2024-06-20T14:10:27Z,2016,2016-01-01,2016-12-31
1067759,SA_0000001409,COUNTRY,DNK,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,11.6 [10.6 - 12.7],11.5976612,10.5708756,12.6950826,,2024-06-20T14:10:27Z,2019,2019-01-01,2019-12-31
1068291,SA_0000001409,COUNTRY,CAN,AMR,Americas,YEAR,2001,SEX,SEX_BTSX,,,,,,,16.7 [15.4 - 18.2],16.7322019,15.3579852,18.1706065,,2024-06-20T14:10:27Z,2001,2001-01-01,2001-12-31
1068359,SA_0000001409,COUNTRY,ZAF,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,46.6 [43.6 - 49.6],46.6360924,43.5671391,49.5857186,,2024-06-20T14:10:27Z,2009,2009-01-01,2009-12-31
1070710,SA_0000001409,COUNTRY,NLD,EUR,Europe,YEAR,2001,SEX,SEX_BTSX,,,,,,,13.2 [12.2 - 14.1],13.1876055,12.244152,14.129036,,2024-06-20T14:10:27Z,2001,2001-01-01,2001-12-31
1074529,SA_0000001409,COUNTRY,MDG,AFR,Africa,YEAR,2007,SEX,SEX_FMLE,,,,,,,69.1 [66.5 - 71.4],69.0653379,66.5413396,71.4376727,,2024-06-20T14:10:27Z,2007,2007-01-01,2007-12-31
