Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1828073,SA_0000001820,COUNTRY,TKM,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,35.7,35.696059113,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
2095031,SA_0000001820,COUNTRY,DNK,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,66.1 [62.2-69.8],66.1,,,,2018-10-24T14:14:01Z,2016,2016-01-01,2016-12-31
2260500,SA_0000001820,COUNTRY,PRT,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,56.9,56.947222618,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
5365260,SA_0000001820,COUNTRY,HTI,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,,,,,,,49.6 [44.3-54.8],49.6,,,,2018-10-24T14:14:04Z,2016,2016-01-01,2016-12-31
5817229,SA_0000001820,COUNTRY,KAZ,EUR,Europe,YEAR,2016,SEX,SEX_FMLE,,,,,,,31.1 [26.9-35.6],31.1,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
5944127,SA_0000001820,COUNTRY,ITA,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,41.6,41.59196099,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
4148122,SA_0000001820,COUNTRY,ZWE,AFR,Africa,YEAR,2016,SEX,SEX_MLE,,,,,,,63.5 [57.6-69],63.5,,,,2018-10-24T14:14:02Z,2016,2016-01-01,2016-12-31
4440366,SA_0000001820,COUNTRY,ZAF,AFR,Africa,YEAR,2016,SEX,SEX_MLE,,,,,,,74.4 [69.4-78.8],74.4,,,,2018-10-24T14:13:57Z,2016,2016-01-01,2016-12-31
3817870,SA_0000001820,COUNTRY,SUR,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,43,42.993688093,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
4599481,SA_0000001820,COUNTRY,SLB,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,,,,,,,64.9 [60.1-69.3],64.9,,,,2018-10-24T14:14:03Z,2016,2016-01-01,2016-12-31
6678553,SA_0000001820,COUNTRY,HTI,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,57.5,57.534724963,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
8355674,SA_0000001820,COUNTRY,PAN,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,,,,,,,52 [46.5-57.5],52,,,,2018-10-24T14:14:00Z,2016,2016-01-01,2016-12-31
5511825,SA_0000001820,COUNTRY,DEU,EUR,Europe,YEAR,2016,SEX,SEX_FMLE,,,,,,,34.5 [30.7-38.5],34.5,,,,2018-10-24T14:13:56Z,2016,2016-01-01,2016-12-31
9150328,SA_0000001820,COUNTRY,SVK,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,76.4 [72.2-80.1],76.4,,,,2018-10-24T14:13:58Z,2016,2016-01-01,2016-12-31
8075424,SA_0000001820,COUNTRY,SVK,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,63.4 [58.9-67.7],63.4,,,,2018-10-24T14:13:55Z,2016,2016-01-01,2016-12-31
7097400,SA_0000001820,COUNTRY,BFA,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,50.4 [45.6-55.1],50.4,,,,2018-10-24T14:14:03Z,2016,2016-01-01,2016-12-31
7103813,SA_0000001820,COUNTRY,WSM,WPR,Western Pacific,YEAR,2019,SEX,SEX_MLE,,,,,,,72.8,72.780500756,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
1592446,SA_0000001820,COUNTRY,SWZ,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,54.6,54.554346577,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
2235126,SA_0000001820,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,,,,,,,29.4,29.434366754,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
8813691,SA_0000001820,COUNTRY,SVN,EUR,Europe,YEAR,2016,SEX,SEX_FMLE,,,,,,,43.3 [38.1-48.7],43.3,,,,2018-10-24T14:13:59Z,2016,2016-01-01,2016-12-31
8965946,SA_0000001820,COUNTRY,MEX,AMR,Americas,YEAR,2016,SEX,SEX_FMLE,,,,,,,24.2 [20-28.9],24.2,,,,2018-10-24T14:13:55Z,2016,2016-01-01,2016-12-31
