location,age,year,percent_of_prevalence,pre_upper_bound,pre_lower_bound,consumption_in_liters
Norway,20-24 years,2021,0.024296721,0.032993033,0.017254847,7.106666667
Norway,25-29 years,2021,0.025624263,0.033563568,0.019495961,7.106666667
Norway,30-34 years,2021,0.023431258,0.031133534,0.016058675,7.106666667
Norway,35-39 years,2021,0.021418096,0.02770688,0.016016004,7.106666667
Norway,40-44 years,2021,0.020113118,0.026632062,0.015051849,7.106666667
Norway,15-19 years,2022,0.00929331,0.012880504,0.006489177,7.106666667
Norway,20-24 years,2022,0.024201547,0.033091929,0.017093922,7.106666667
Norway,25-29 years,2022,0.025549313,0.033356871,0.019600875,7.106666667
Norway,30-34 years,2022,0.023316791,0.03095965,0.015943574,7.106666667
Norway,35-39 years,2022,0.02118238,0.027381866,0.015847204,7.106666667
Norway,40-44 years,2022,0.019717212,0.026220816,0.014588184,7.106666667
Norway,15-19 years,2023,0.009592339,0.013487295,0.006575769,
Norway,20-24 years,2023,0.024943266,0.034307634,0.017767065,
Norway,25-29 years,2023,0.026251664,0.03426856,0.019780938,
Norway,30-34 years,2023,0.023971882,0.031995441,0.016335668,
Norway,35-39 years,2023,0.021738693,0.02812761,0.016186855,
Norway,40-44 years,2023,0.020281751,0.027370493,0.014835184,
Poland,15-19 years,2005,0.006788253,0.009718306,0.004483558,9.323333333
Poland,20-24 years,2005,0.022616258,0.029926688,0.016402402,9.323333333
Poland,25-29 years,2005,0.037749429,0.049272034,0.027990335,9.323333333
Poland,30-34 years,2005,0.047210594,0.061061002,0.0342086,9.323333333
Poland,35-39 years,2005,0.052412,0.067073307,0.04054643,9.323333333
Poland,40-44 years,2005,0.054516776,0.07341843,0.039973558,9.323333333
Poland,15-19 years,2006,0.0068398,0.009781833,0.004538206,9.713333333
Poland,20-24 years,2006,0.022656392,0.02991401,0.0163991,9.713333333
Poland,25-29 years,2006,0.037417799,0.048881694,0.027704391,9.713333333
Poland,30-34 years,2006,0.046642191,0.060264873,0.033780971,9.713333333
Poland,35-39 years,2006,0.051879306,0.066472264,0.040143509,9.713333333
Poland,40-44 years,2006,0.054019702,0.072587228,0.039710889,9.713333333
Poland,15-19 years,2007,0.006915241,0.009870677,0.004606776,10.28666667
Poland,20-24 years,2007,0.02273448,0.029967822,0.016421553,10.28666667
Poland,25-29 years,2007,0.037019908,0.048477455,0.027373468,10.28666667
Poland,30-34 years,2007,0.045837543,0.059225314,0.033174641,10.28666667
Poland,35-39 years,2007,0.05080695,0.065232626,0.039446286,10.28666667
Poland,40-44 years,2007,0.052856082,0.070972961,0.038938483,10.28666667
Poland,15-19 years,2008,0.006996827,0.009972471,0.00467205,10.43333333
Poland,20-24 years,2008,0.022838199,0.030086278,0.016531162,10.43333333
Poland,25-29 years,2008,0.036656265,0.047993008,0.027075718,10.43333333
Poland,30-34 years,2008,0.045020296,0.058257033,0.032561088,10.43333333
Poland,35-39 years,2008,0.049574024,0.06379775,0.038493587,10.43333333
Poland,40-44 years,2008,0.051476654,0.069238101,0.037963395,10.43333333
Poland,15-19 years,2009,0.007067095,0.010051258,0.004724854,10.33333333
Poland,20-24 years,2009,0.022954439,0.030209814,0.016648267,10.33333333
Poland,25-29 years,2009,0.036428657,0.047877674,0.026877331,10.33333333
Poland,30-34 years,2009,0.044414564,0.057582745,0.032107981,10.33333333
Poland,35-39 years,2009,0.048564473,0.062624777,0.037678447,10.33333333
Poland,40-44 years,2009,0.05032758,0.067790209,0.036997949,10.33333333
Poland,15-19 years,2010,0.007108694,0.010086292,0.004751642,10.15333333
Poland,20-24 years,2010,0.023069469,0.030314738,0.016745543,10.15333333
Poland,25-29 years,2010,0.036439382,0.047898871,0.026846919,10.15333333
Poland,30-34 years,2010,0.044251798,0.057471635,0.031984379,10.15333333
Poland,35-39 years,2010,0.048152108,0.062165277,0.037308158,10.15333333
Poland,40-44 years,2010,0.049848707,0.067248695,0.03661155,10.15333333
Poland,15-19 years,2011,0.007129107,0.010147557,0.004773711,10.17
Poland,20-24 years,2011,0.023313033,0.030625674,0.016959752,10.17
Poland,25-29 years,2011,0.037179932,0.048742509,0.027578157,10.17
Poland,30-34 years,2011,0.045230198,0.058882413,0.032719711,10.17
Poland,35-39 years,2011,0.048940738,0.063318288,0.037900843,10.17
Poland,40-44 years,2011,0.050478672,0.068102021,0.037136225,10.17
Poland,15-19 years,2012,0.007148134,0.01020924,0.00479829,10.41666667
Poland,20-24 years,2012,0.023742318,0.031162033,0.017312255,10.41666667
Poland,25-29 years,2012,0.038729418,0.050623997,0.028923803,10.41666667
Poland,30-34 years,2012,0.047388254,0.061760385,0.034334142,10.41666667
Poland,35-39 years,2012,0.050828298,0.065852877,0.039354291,10.41666667
Poland,40-44 years,2012,0.051978398,0.07008968,0.038126148,10.41666667
Poland,15-19 years,2013,0.00716382,0.010241197,0.004813313,10.49
