population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Malta,Both,30-34 years,Alcohol use disorders,Rate,2021,3055.879065,4434.145204,1855.591679
All Population,Prevalence,Malta,Both,35-39 years,Alcohol use disorders,Number,2021,1178.793786,1637.180804,779.3965404
All Population,Prevalence,Malta,Both,35-39 years,Alcohol use disorders,Percent,2021,0.025806507,0.035822029,0.01703476
All Population,Prevalence,Malta,Both,35-39 years,Alcohol use disorders,Rate,2021,2547.584581,3538.241058,1684.415571
All Population,Prevalence,Malta,Both,40-44 years,Alcohol use disorders,Number,2021,863.3451999,1269.294566,562.1414827
All Population,Prevalence,Malta,Both,40-44 years,Alcohol use disorders,Percent,2021,0.021007659,0.030825726,0.013692993
All Population,Prevalence,Malta,Both,40-44 years,Alcohol use disorders,Rate,2021,2080.179611,3058.290794,1354.446924
All Population,Prevalence,Malta,Both,45-49 years,Alcohol use disorders,Number,2021,669.8956671,915.2704995,486.478143
All Population,Prevalence,Malta,Both,45-49 years,Alcohol use disorders,Percent,2021,0.018517199,0.025316569,0.013442228
All Population,Prevalence,Malta,Both,45-49 years,Alcohol use disorders,Rate,2021,1838.665346,2512.146641,1335.238526
All Population,Prevalence,Malta,Both,50-54 years,Alcohol use disorders,Number,2021,492.4505018,676.7342261,348.7021235
All Population,Prevalence,Malta,Both,50-54 years,Alcohol use disorders,Percent,2021,0.016368712,0.022523157,0.011600441
All Population,Prevalence,Malta,Both,50-54 years,Alcohol use disorders,Rate,2021,1628.762713,2238.274649,1153.320008
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Number,2019,676.6036043,945.2173288,443.2246349
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Percent,2019,0.007965874,0.011075729,0.005240281
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Rate,2019,737.0633931,1029.679841,482.8301996
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Number,2019,1574.792481,2175.769842,1077.921423
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Percent,2019,0.018212735,0.025492997,0.012449485
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Rate,2019,1750.116416,2418.001461,1197.927982
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Number,2019,2857.34886,3764.018737,2188.174562
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Percent,2019,0.022687842,0.029835906,0.017403043
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Rate,2019,2219.159928,2923.325068,1699.445724
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Number,2019,3685.364292,4918.231485,2866.22957
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Percent,2019,0.025768362,0.034435446,0.020110595
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Rate,2019,2541.514156,3391.728457,1976.619528
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Number,2019,3914.124402,5067.155306,3141.478853
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Percent,2019,0.029583624,0.038227816,0.02373581
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Rate,2019,2934.171373,3798.525676,2354.967898
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Number,2019,4615.479838,5977.427833,3672.132602
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Percent,2019,0.035448131,0.045942416,0.028232743
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Rate,2019,3525.596032,4565.938232,2805.007623
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Number,2019,6329.26623,7715.36011,5364.005561
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Percent,2019,0.046350054,0.056451289,0.03933609
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Rate,2019,4619.529599,5631.195324,3915.016617
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Number,2019,7469.638127,8870.681306,6130.22883
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Percent,2019,0.056540579,0.067148753,0.046394202
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Rate,2019,5643.469011,6701.986656,4631.517062
All Population,Prevalence,Netherlands,Both,15-19 years,Alcohol use disorders,Number,2020,11366.09734,17499.17634,6683.954275
All Population,Prevalence,Netherlands,Both,15-19 years,Alcohol use disorders,Percent,2020,0.011462651,0.017504212,0.006771638
All Population,Prevalence,Netherlands,Both,15-19 years,Alcohol use disorders,Rate,2020,1084.643959,1669.911435,637.8364018
All Population,Prevalence,Netherlands,Both,20-24 years,Alcohol use disorders,Number,2020,30127.82277,47339.62321,17807.31366
All Population,Prevalence,Netherlands,Both,20-24 years,Alcohol use disorders,Percent,2020,0.028578241,0.044466482,0.016779293
All Population,Prevalence,Netherlands,Both,20-24 years,Alcohol use disorders,Rate,2020,2759.237688,4335.5696,1630.871615
All Population,Prevalence,Netherlands,Both,25-29 years,Alcohol use disorders,Number,2020,33808.7909,46462.48085,23032.84429
All Population,Prevalence,Netherlands,Both,25-29 years,Alcohol use disorders,Percent,2020,0.030543067,0.041812223,0.020790795
All Population,Prevalence,Netherlands,Both,25-29 years,Alcohol use disorders,Rate,2020,2977.54551,4091.957965,2028.506204
All Population,Prevalence,Netherlands,Both,30-34 years,Alcohol use disorders,Number,2020,31203.63598,44562.74766,19374.89603
All Population,Prevalence,Netherlands,Both,30-34 years,Alcohol use disorders,Percent,2020,0.028918165,0.041440247,0.017941645
All Population,Prevalence,Netherlands,Both,30-34 years,Alcohol use disorders,Rate,2020,2837.242893,4051.942511,1761.694891
All Population,Prevalence,Netherlands,Both,35-39 years,Alcohol use disorders,Number,2020,28959.24532,38988.68072,20073.88825
All Population,Prevalence,Netherlands,Both,35-39 years,Alcohol use disorders,Percent,2020,0.028095376,0.037651521,0.019427549
All Population,Prevalence,Netherlands,Both,35-39 years,Alcohol use disorders,Rate,2020,2772.921327,3733.265252,1922.125809
All Population,Prevalence,Netherlands,Both,40-44 years,Alcohol use disorders,Number,2020,27331.45413,35643.45651,20044.15816
All Population,Prevalence,Netherlands,Both,40-44 years,Alcohol use disorders,Percent,2020,0.027038412,0.035259928,0.019763498
All Population,Prevalence,Netherlands,Both,40-44 years,Alcohol use disorders,Rate,2020,2676.193158,3490.073158,1962.648554
All Population,Prevalence,Netherlands,Both,45-49 years,Alcohol use disorders,Number,2020,29545.34462,37034.18948,23615.2879
All Population,Prevalence,Netherlands,Both,45-49 years,Alcohol use disorders,Percent,2020,0.025118468,0.03146909,0.020100911
All Population,Prevalence,Netherlands,Both,45-49 years,Alcohol use disorders,Rate,2020,2492.509682,3124.28496,1992.23717
All Population,Prevalence,Netherlands,Both,50-54 years,Alcohol use disorders,Number,2020,30141.20636,38581.78807,23642.35605
All Population,Prevalence,Netherlands,Both,50-54 years,Alcohol use disorders,Percent,2020,0.023649943,0.030289403,0.018559049
All Population,Prevalence,Netherlands,Both,50-54 years,Alcohol use disorders,Rate,2020,2351.76441,3010.339898,1844.692308
All Population,Prevalence,Iceland,Both,15-19 years,Alcohol use disorders,Number,2018,316.069537,487.6438362,177.1414637
All Population,Prevalence,Iceland,Both,15-19 years,Alcohol use disorders,Percent,2018,0.015305389,0.023332404,0.008595746
All Population,Prevalence,Iceland,Both,15-19 years,Alcohol use disorders,Rate,2018,1443.51785,2227.113024,809.0209113
All Population,Prevalence,Iceland,Both,20-24 years,Alcohol use disorders,Number,2018,984.335109,1540.962968,599.8740878
All Population,Prevalence,Iceland,Both,20-24 years,Alcohol use disorders,Percent,2018,0.03970289,0.061623487,0.024114437
All Population,Prevalence,Iceland,Both,20-24 years,Alcohol use disorders,Rate,2018,3827.969745,5992.63357,2332.8436
All Population,Prevalence,Iceland,Both,25-29 years,Alcohol use disorders,Number,2018,1179.744822,1591.629318,827.8975449
All Population,Prevalence,Iceland,Both,25-29 years,Alcohol use disorders,Percent,2018,0.04349915,0.058407526,0.030579507
All Population,Prevalence,Iceland,Both,25-29 years,Alcohol use disorders,Rate,2018,4239.14575,5719.159374,2974.862269
All Population,Prevalence,Iceland,Both,30-34 years,Alcohol use disorders,Number,2018,988.1796372,1340.223907,668.9401282
All Population,Prevalence,Iceland,Both,30-34 years,Alcohol use disorders,Percent,2018,0.041170074,0.05573084,0.027731745
All Population,Prevalence,Iceland,Both,30-34 years,Alcohol use disorders,Rate,2018,4043.06229,5483.424808,2736.91797
All Population,Prevalence,Iceland,Both,35-39 years,Alcohol use disorders,Number,2018,971.5663196,1259.040799,732.9411539
All Population,Prevalence,Iceland,Both,35-39 years,Alcohol use disorders,Percent,2018,0.040085837,0.051871209,0.030204503
All Population,Prevalence,Iceland,Both,35-39 years,Alcohol use disorders,Rate,2018,3960.987726,5132.995095,2988.134579
All Population,Prevalence,Iceland,Both,40-44 years,Alcohol use disorders,Number,2018,849.0249851,1127.239279,629.5178187
All Population,Prevalence,Iceland,Both,40-44 years,Alcohol use disorders,Percent,2018,0.037957537,0.050411026,0.028147768
All Population,Prevalence,Iceland,Both,40-44 years,Alcohol use disorders,Rate,2018,3761.825394,4994.525979,2789.241963
All Population,Prevalence,Iceland,Both,45-49 years,Alcohol use disorders,Number,2018,695.2487348,891.2281278,531.6650744
All Population,Prevalence,Iceland,Both,45-49 years,Alcohol use disorders,Percent,2018,0.032483907,0.041626762,0.024858883
All Population,Prevalence,Iceland,Both,45-49 years,Alcohol use disorders,Rate,2018,3226.668733,4136.214552,2467.472412
All Population,Prevalence,Iceland,Both,50-54 years,Alcohol use disorders,Number,2018,596.192021,772.5257541,448.6734516
All Population,Prevalence,Iceland,Both,50-54 years,Alcohol use disorders,Percent,2018,0.02701344,0.034955418,0.020317122
All Population,Prevalence,Iceland,Both,50-54 years,Alcohol use disorders,Rate,2018,2688.429874,3483.577845,2023.219144
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Number,2022,720.0664152,1025.823201,464.061745
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Percent,2022,0.008024465,0.011511742,0.005186371
All Population,Prevalence,Latvia,Both,15-19 years,Alcohol use disorders,Rate,2022,746.5450461,1063.545269,481.1264482
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Number,2022,1515.093878,2151.936771,1038.206989
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Percent,2022,0.018317915,0.026262943,0.012533911
All Population,Prevalence,Latvia,Both,20-24 years,Alcohol use disorders,Rate,2022,1765.604494,2507.74509,1209.867555
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Number,2022,2209.293542,2816.017467,1697.016046
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Percent,2022,0.02263451,0.02888687,0.017398491
All Population,Prevalence,Latvia,Both,25-29 years,Alcohol use disorders,Rate,2022,2217.798463,2826.858038,1703.548898
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Number,2022,3397.890186,4376.221129,2661.727877
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Percent,2022,0.025282113,0.032605049,0.019774562
All Population,Prevalence,Latvia,Both,30-34 years,Alcohol use disorders,Rate,2022,2495.405169,3213.889863,1954.768735
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Number,2022,3892.853748,4970.509561,3161.82096
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Percent,2022,0.028292546,0.03616408,0.022978714
All Population,Prevalence,Latvia,Both,35-39 years,Alcohol use disorders,Rate,2022,2807.131219,3584.227271,2279.984531
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Number,2022,4227.039292,5290.137263,3550.206725
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Percent,2022,0.033955404,0.042546972,0.02852918
All Population,Prevalence,Latvia,Both,40-44 years,Alcohol use disorders,Rate,2022,3377.91904,4227.463752,2837.047414
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Number,2022,5990.495425,7531.3427,4746.570786
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Percent,2022,0.04592613,0.057783758,0.036381658
All Population,Prevalence,Latvia,Both,45-49 years,Alcohol use disorders,Rate,2022,4577.894984,5755.399767,3627.296417
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Number,2022,7457.852422,9269.823821,5653.045814
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Percent,2022,0.056974022,0.070785233,0.043201769
All Population,Prevalence,Latvia,Both,50-54 years,Alcohol use disorders,Rate,2022,5687.282296,7069.073229,4310.955159
All Population,Prevalence,North Macedonia,Both,15-19 years,Alcohol use disorders,Number,2010,1109.962402,1785.032938,616.3461642
All Population,Prevalence,North Macedonia,Both,15-19 years,Alcohol use disorders,Percent,2010,0.007913775,0.012655656,0.004397225
All Population,Prevalence,North Macedonia,Both,15-19 years,Alcohol use disorders,Rate,2010,751.2565389,1208.164948,417.1619556
All Population,Prevalence,North Macedonia,Both,20-24 years,Alcohol use disorders,Number,2010,3281.114641,5205.400203,1954.751508
All Population,Prevalence,North Macedonia,Both,20-24 years,Alcohol use disorders,Percent,2010,0.022008631,0.034874581,0.01307535
All Population,Prevalence,North Macedonia,Both,20-24 years,Alcohol use disorders,Rate,2010,2141.534932,3397.487619,1275.837359
All Population,Prevalence,North Macedonia,Both,25-29 years,Alcohol use disorders,Number,2010,4346.521371,6035.797925,2923.309442
All Population,Prevalence,North Macedonia,Both,25-29 years,Alcohol use disorders,Percent,2010,0.028212029,0.039171853,0.019008407
All Population,Prevalence,North Macedonia,Both,25-29 years,Alcohol use disorders,Rate,2010,2775.669772,3854.434482,1866.812782
All Population,Prevalence,North Macedonia,Both,30-34 years,Alcohol use disorders,Number,2010,4418.006432,6286.524216,2743.108359
All Population,Prevalence,North Macedonia,Both,30-34 years,Alcohol use disorders,Percent,2010,0.029313994,0.041699361,0.018185501
All Population,Prevalence,North Macedonia,Both,30-34 years,Alcohol use disorders,Rate,2010,2900.156214,4126.726059,1800.686096
All Population,Prevalence,North Macedonia,Both,35-39 years,Alcohol use disorders,Number,2010,3750.755181,5066.627836,2621.716548
All Population,Prevalence,North Macedonia,Both,35-39 years,Alcohol use disorders,Percent,2010,0.025894188,0.034920565,0.018083239
All Population,Prevalence,North Macedonia,Both,35-39 years,Alcohol use disorders,Rate,2010,2571.829306,3474.100899,1797.666636
All Population,Prevalence,North Macedonia,Both,40-44 years,Alcohol use disorders,Number,2010,3250.883538,4350.036773,2200.982969
All Population,Prevalence,North Macedonia,Both,40-44 years,Alcohol use disorders,Percent,2010,0.022478,0.030045829,0.015221652
All Population,Prevalence,North Macedonia,Both,40-44 years,Alcohol use disorders,Rate,2010,2237.130732,2993.52494,1514.630279
All Population,Prevalence,North Macedonia,Both,45-49 years,Alcohol use disorders,Number,2010,3018.574203,3916.763437,2216.482299
All Population,Prevalence,North Macedonia,Both,45-49 years,Alcohol use disorders,Percent,2010,0.020838666,0.027026839,0.015316755
All Population,Prevalence,North Macedonia,Both,45-49 years,Alcohol use disorders,Rate,2010,2077.116971,2695.171714,1525.18795
All Population,Prevalence,North Macedonia,Both,50-54 years,Alcohol use disorders,Number,2010,2868.22664,3911.61091,2069.474803
All Population,Prevalence,North Macedonia,Both,50-54 years,Alcohol use disorders,Percent,2010,0.020034654,0.027314445,0.014465299
All Population,Prevalence,North Macedonia,Both,50-54 years,Alcohol use disorders,Rate,2010,1999.332546,2726.636345,1442.552785
All Population,Prevalence,Poland,Both,15-19 years,Alcohol use disorders,Number,2009,17963.89583,25499.81391,12080.60384
All Population,Prevalence,Poland,Both,15-19 years,Alcohol use disorders,Percent,2009,0.007067095,0.010051258,0.004724854
All Population,Prevalence,Poland,Both,15-19 years,Alcohol use disorders,Rate,2009,670.1742864,951.3147786,450.6878758
All Population,Prevalence,Poland,Both,20-24 years,Alcohol use disorders,Number,2009,69273.53782,91384.17161,49959.73587
All Population,Prevalence,Poland,Both,20-24 years,Alcohol use disorders,Percent,2009,0.022954439,0.030209814,0.016648267
All Population,Prevalence,Poland,Both,20-24 years,Alcohol use disorders,Rate,2009,2223.368676,2933.020473,1603.48259
All Population,Prevalence,Poland,Both,25-29 years,Alcohol use disorders,Number,2009,120237.3574,157794.909,88323.03074
All Population,Prevalence,Poland,Both,25-29 years,Alcohol use disorders,Percent,2009,0.036428657,0.047877674,0.026877331
All Population,Prevalence,Poland,Both,25-29 years,Alcohol use disorders,Rate,2009,3570.987403,4686.427285,2623.148388
All Population,Prevalence,Poland,Both,30-34 years,Alcohol use disorders,Number,2009,136879.299,177516.3942,98831.88789
All Population,Prevalence,Poland,Both,30-34 years,Alcohol use disorders,Percent,2009,0.044414564,0.057582745,0.032107981
All Population,Prevalence,Poland,Both,30-34 years,Alcohol use disorders,Rate,2009,4384.804319,5686.576842,3165.989979
All Population,Prevalence,Poland,Both,35-39 years,Alcohol use disorders,Number,2009,129806.2004,167469.1152,100761.4
All Population,Prevalence,Poland,Both,35-39 years,Alcohol use disorders,Percent,2009,0.048564473,0.062624777,0.037678447
All Population,Prevalence,Poland,Both,35-39 years,Alcohol use disorders,Rate,2009,4819.929114,6218.418395,3741.445353
All Population,Prevalence,Poland,Both,40-44 years,Alcohol use disorders,Number,2009,121293.9589,163611.5026,89211.0771
All Population,Prevalence,Poland,Both,40-44 years,Alcohol use disorders,Percent,2009,0.05032758,0.067790209,0.036997949
All Population,Prevalence,Poland,Both,40-44 years,Alcohol use disorders,Rate,2009,5007.225541,6754.167333,3682.788393
All Population,Prevalence,Poland,Both,45-49 years,Alcohol use disorders,Number,2009,126674.4886,159312.9283,99929.70329
All Population,Prevalence,Poland,Both,45-49 years,Alcohol use disorders,Percent,2009,0.04742075,0.059613437,0.03743677
All Population,Prevalence,Poland,Both,45-49 years,Alcohol use disorders,Rate,2009,4726.244175,5943.989256,3728.392223
All Population,Prevalence,Poland,Both,50-54 years,Alcohol use disorders,Number,2009,136565.3299,179118.2625,101231.227
All Population,Prevalence,Poland,Both,50-54 years,Alcohol use disorders,Percent,2009,0.044010514,0.057713142,0.03263475
All Population,Prevalence,Poland,Both,50-54 years,Alcohol use disorders,Rate,2009,4392.315083,5760.933956,3255.87355
All Population,Prevalence,Poland,Both,15-19 years,Alcohol use disorders,Number,2016,13497.75403,19249.15898,9069.485602
All Population,Prevalence,Poland,Both,15-19 years,Alcohol use disorders,Percent,2016,0.00718893,0.010282158,0.004827115
All Population,Prevalence,Poland,Both,15-19 years,Alcohol use disorders,Rate,2016,677.7093256,966.4818697,455.3702013
All Population,Prevalence,Poland,Both,20-24 years,Alcohol use disorders,Number,2016,57654.881,75491.97708,41831.6537
All Population,Prevalence,Poland,Both,20-24 years,Alcohol use disorders,Percent,2016,0.024889235,0.032665353,0.01806475
All Population,Prevalence,Poland,Both,20-24 years,Alcohol use disorders,Rate,2016,2402.589269,3145.895211,1743.205095
All Population,Prevalence,Poland,Both,25-29 years,Alcohol use disorders,Number,2016,120205.2586,155669.1848,90412.95131
All Population,Prevalence,Poland,Both,25-29 years,Alcohol use disorders,Percent,2016,0.043059305,0.055803207,0.032300188
All Population,Prevalence,Poland,Both,25-29 years,Alcohol use disorders,Rate,2016,4211.298867,5453.750272,3167.548275
All Population,Prevalence,Poland,Both,30-34 years,Alcohol use disorders,Number,2016,174944.4243,225424.9386,126620.7192
All Population,Prevalence,Poland,Both,30-34 years,Alcohol use disorders,Percent,2016,0.053381456,0.068827831,0.038681601
All Population,Prevalence,Poland,Both,30-34 years,Alcohol use disorders,Rate,2016,5261.104156,6779.204805,3807.86524
All Population,Prevalence,Poland,Both,35-39 years,Alcohol use disorders,Number,2016,176466.6974,225232.8825,138240.1714
All Population,Prevalence,Poland,Both,35-39 years,Alcohol use disorders,Percent,2016,0.055882308,0.071230515,0.043652367
All Population,Prevalence,Poland,Both,35-39 years,Alcohol use disorders,Rate,2016,5539.429183,7070.238298,4339.468302
All Population,Prevalence,Poland,Both,40-44 years,Alcohol use disorders,Number,2016,159550.3874,214096.8448,118084.2492
All Population,Prevalence,Poland,Both,40-44 years,Alcohol use disorders,Percent,2016,0.055831503,0.07484794,0.041297752
All Population,Prevalence,Poland,Both,40-44 years,Alcohol use disorders,Rate,2016,5549.175717,7446.306031,4106.979988
All Population,Prevalence,Poland,Both,45-49 years,Alcohol use disorders,Number,2016,125302.5325,156981.8013,99038.48856
All Population,Prevalence,Poland,Both,45-49 years,Alcohol use disorders,Percent,2016,0.051860179,0.064997234,0.041016247
All Population,Prevalence,Poland,Both,45-49 years,Alcohol use disorders,Rate,2016,5164.800185,6470.576613,4082.231968
All Population,Prevalence,Poland,Both,50-54 years,Alcohol use disorders,Number,2016,115264.363,150591.9851,85774.22309
All Population,Prevalence,Poland,Both,50-54 years,Alcohol use disorders,Percent,2016,0.047624241,0.062209872,0.035463919
All Population,Prevalence,Poland,Both,50-54 years,Alcohol use disorders,Rate,2016,4750.766512,6206.839143,3535.293095
All Population,Prevalence,Switzerland,Both,15-19 years,Alcohol use disorders,Number,2018,7581.93207,11358.46148,4397.836347
All Population,Prevalence,Switzerland,Both,15-19 years,Alcohol use disorders,Percent,2018,0.018712873,0.027970037,0.010844564
All Population,Prevalence,Switzerland,Both,15-19 years,Alcohol use disorders,Rate,2018,1767.331515,2647.632127,1025.125879
All Population,Prevalence,Switzerland,Both,20-24 years,Alcohol use disorders,Number,2018,22923.44273,34598.24248,14003.0298
All Population,Prevalence,Switzerland,Both,20-24 years,Alcohol use disorders,Percent,2018,0.04771538,0.072055249,0.029454162
All Population,Prevalence,Switzerland,Both,20-24 years,Alcohol use disorders,Rate,2018,4616.942724,6968.329572,2820.308769
All Population,Prevalence,Switzerland,Both,25-29 years,Alcohol use disorders,Number,2018,27307.12855,37106.81146,19306.76198
All Population,Prevalence,Switzerland,Both,25-29 years,Alcohol use disorders,Percent,2018,0.047693297,0.06461291,0.033897452
All Population,Prevalence,Switzerland,Both,25-29 years,Alcohol use disorders,Rate,2018,4671.335626,6347.733343,3302.740708
All Population,Prevalence,Switzerland,Both,30-34 years,Alcohol use disorders,Number,2018,25417.39686,36531.74656,15847.46142
All Population,Prevalence,Switzerland,Both,30-34 years,Alcohol use disorders,Percent,2018,0.041680534,0.059985487,0.026011369
All Population,Prevalence,Switzerland,Both,30-34 years,Alcohol use disorders,Rate,2018,4109.474866,5906.438614,2562.211416
All Population,Prevalence,Switzerland,Both,35-39 years,Alcohol use disorders,Number,2018,22984.52158,31137.70938,16206.92887
All Population,Prevalence,Switzerland,Both,35-39 years,Alcohol use disorders,Percent,2018,0.037582811,0.050774244,0.026488341
All Population,Prevalence,Switzerland,Both,35-39 years,Alcohol use disorders,Rate,2018,3722.403155,5042.833163,2624.754357
All Population,Prevalence,Switzerland,Both,40-44 years,Alcohol use disorders,Number,2018,19895.93206,25841.8874,14312.05332
All Population,Prevalence,Switzerland,Both,40-44 years,Alcohol use disorders,Percent,2018,0.03392661,0.044041973,0.024406548
All Population,Prevalence,Switzerland,Both,40-44 years,Alcohol use disorders,Rate,2018,3368.568707,4375.274953,2423.16544
All Population,Prevalence,Switzerland,Both,45-49 years,Alcohol use disorders,Number,2018,19501.27219,24617.94601,15038.51517
All Population,Prevalence,Switzerland,Both,45-49 years,Alcohol use disorders,Percent,2018,0.031296265,0.03951359,0.02413265
All Population,Prevalence,Switzerland,Both,45-49 years,Alcohol use disorders,Rate,2018,3113.96047,3930.990244,2401.348041
All Population,Prevalence,Switzerland,Both,50-54 years,Alcohol use disorders,Number,2018,19906.54743,24680.88123,15358.52468
All Population,Prevalence,Switzerland,Both,50-54 years,Alcohol use disorders,Percent,2018,0.029553777,0.0366589,0.022808331
All Population,Prevalence,Switzerland,Both,50-54 years,Alcohol use disorders,Rate,2018,2945.321991,3651.720242,2272.408143
All Population,Prevalence,Italy,Both,15-19 years,Alcohol use disorders,Number,2023,35666.47053,49533.62891,24229.24921
All Population,Prevalence,Italy,Both,15-19 years,Alcohol use disorders,Percent,2023,0.013055018,0.018202508,0.00888732
All Population,Prevalence,Italy,Both,15-19 years,Alcohol use disorders,Rate,2023,1232.914505,1712.272861,837.5539361
All Population,Prevalence,Italy,Both,20-24 years,Alcohol use disorders,Number,2023,98562.22181,138325.5933,68871.84098
All Population,Prevalence,Italy,Both,20-24 years,Alcohol use disorders,Percent,2023,0.034726639,0.048331965,0.024186996
All Population,Prevalence,Italy,Both,20-24 years,Alcohol use disorders,Rate,2023,3355.646555,4709.42915,2344.808707
All Population,Prevalence,Italy,Both,25-29 years,Alcohol use disorders,Number,2023,105010.4668,136545.3222,79018.01663
All Population,Prevalence,Italy,Both,25-29 years,Alcohol use disorders,Percent,2023,0.035911883,0.046577575,0.02706755
All Population,Prevalence,Italy,Both,25-29 years,Alcohol use disorders,Rate,2023,3513.712182,4568.887054,2643.989463
All Population,Prevalence,Italy,Both,30-34 years,Alcohol use disorders,Number,2023,99986.11927,135839.2259,68255.41574
All Population,Prevalence,Italy,Both,30-34 years,Alcohol use disorders,Percent,2023,0.031503982,0.04284604,0.021595557
All Population,Prevalence,Italy,Both,30-34 years,Alcohol use disorders,Rate,2023,3103.162415,4215.896999,2118.370452
All Population,Prevalence,Italy,Both,35-39 years,Alcohol use disorders,Number,2023,87255.21603,113633.2142,63118.38091
All Population,Prevalence,Italy,Both,35-39 years,Alcohol use disorders,Percent,2023,0.026259319,0.034133967,0.019005586
All Population,Prevalence,Italy,Both,35-39 years,Alcohol use disorders,Rate,2023,2599.001297,3384.701621,1880.056704
All Population,Prevalence,Italy,Both,40-44 years,Alcohol use disorders,Number,2023,80773.32463,111202.0171,57795.90277
All Population,Prevalence,Italy,Both,40-44 years,Alcohol use disorders,Percent,2023,0.021611814,0.029731126,0.015461798
All Population,Prevalence,Italy,Both,40-44 years,Alcohol use disorders,Rate,2023,2144.402426,2952.235486,1534.388669
All Population,Prevalence,Italy,Both,45-49 years,Alcohol use disorders,Number,2023,84762.51865,108059.3917,66621.19537
All Population,Prevalence,Italy,Both,45-49 years,Alcohol use disorders,Percent,2023,0.018953031,0.024144553,0.014894355
All Population,Prevalence,Italy,Both,45-49 years,Alcohol use disorders,Rate,2023,1884.302124,2402.200225,1481.013801
All Population,Prevalence,Italy,Both,50-54 years,Alcohol use disorders,Number,2023,78993.52428,105926.5984,58403.18356
All Population,Prevalence,Italy,Both,50-54 years,Alcohol use disorders,Percent,2023,0.016576547,0.022212327,0.012252909
All Population,Prevalence,Italy,Both,50-54 years,Alcohol use disorders,Rate,2023,1650.927587,2213.816197,1220.599129
All Population,Prevalence,Monaco,Both,15-19 years,Alcohol use disorders,Number,2023,26.08844056,40.00230902,15.1571143
All Population,Prevalence,Monaco,Both,15-19 years,Alcohol use disorders,Percent,2023,0.015703887,0.023916193,0.009229698
All Population,Prevalence,Monaco,Both,15-19 years,Alcohol use disorders,Rate,2023,1484.59469,2276.380431,862.5341691
All Population,Prevalence,Monaco,Both,20-24 years,Alcohol use disorders,Number,2023,69.26392694,111.3792733,41.08059209
All Population,Prevalence,Monaco,Both,20-24 years,Alcohol use disorders,Percent,2023,0.038811399,0.062246895,0.022999149
All Population,Prevalence,Monaco,Both,20-24 years,Alcohol use disorders,Rate,2023,3748.295136,6027.414365,2223.122342
All Population,Prevalence,Monaco,Both,25-29 years,Alcohol use disorders,Number,2023,70.49685139,102.3127869,46.8879614
All Population,Prevalence,Monaco,Both,25-29 years,Alcohol use disorders,Percent,2023,0.038542703,0.05584985,0.025905269
All Population,Prevalence,Monaco,Both,25-29 years,Alcohol use disorders,Rate,2023,3765.165061,5464.421787,2504.238282
