population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Finland,Both Sexes,45-49 years,Alcohol use disorders,Percent,2015,0.03099454,0.037275952,0.02565503
All Population,Prevalence,Finland,Both Sexes,45-49 years,Alcohol use disorders,Rate,2015,3083.024935,3707.621284,2551.592722
All Population,Prevalence,Finland,Both Sexes,50-54 years,Alcohol use disorders,Number,2015,10814.915261744763,13550.692453097174,8788.054926418568
All Population,Prevalence,Finland,Both Sexes,50-54 years,Alcohol use disorders,Percent,2015,0.029005914,0.036353937,0.023570455
All Population,Prevalence,Finland,Both Sexes,50-54 years,Alcohol use disorders,Rate,2015,2890.142239,3621.242301,2348.4907765396997
All Population,Prevalence,Ireland,Both Sexes,15-19 years,Alcohol use disorders,Number,2019,6912.542664695373,10849.964611779284,3984.286915
All Population,Prevalence,Ireland,Both Sexes,15-19 years,Alcohol use disorders,Percent,2019,0.022481837,0.035065921,0.013024381
All Population,Prevalence,Ireland,Both Sexes,15-19 years,Alcohol use disorders,Rate,2019,2118.61196,3325.38487,1221.136464
All Population,Prevalence,Ireland,Both Sexes,20-24 years,Alcohol use disorders,Number,2019,16972.43187684079,26147.346758904903,9963.805248854776
All Population,Prevalence,Ireland,Both Sexes,20-24 years,Alcohol use disorders,Percent,2019,0.059454369,0.090947178,0.034885886
All Population,Prevalence,Ireland,Both Sexes,20-24 years,Alcohol use disorders,Rate,2019,5736.841271,8838.048613,3367.85969
All Population,Prevalence,Ireland,Both Sexes,25-29 years,Alcohol use disorders,Number,2019,18474.007613474503,24828.56715097836,13208.14641302661
All Population,Prevalence,Ireland,Both Sexes,25-29 years,Alcohol use disorders,Percent,2019,0.062961221,0.084886412,0.045065764
All Population,Prevalence,Ireland,Both Sexes,25-29 years,Alcohol use disorders,Rate,2019,6148.648441,8263.617397,4396.027681
All Population,Prevalence,Ireland,Both Sexes,30-34 years,Alcohol use disorders,Number,2019,19283.32279552555,26422.000096626914,12344.036129048682
All Population,Prevalence,Ireland,Both Sexes,30-34 years,Alcohol use disorders,Percent,2019,0.056914631,0.077928292,0.036468032
All Population,Prevalence,Ireland,Both Sexes,30-34 years,Alcohol use disorders,Rate,2019,5597.818907,7670.128913,3583.390662
All Population,Prevalence,Ireland,Both Sexes,35-39 years,Alcohol use disorders,Number,2019,21430.29280635643,27979.95397622147,15452.629771371772
All Population,Prevalence,Ireland,Both Sexes,35-39 years,Alcohol use disorders,Percent,2019,0.052651165,0.068555332,0.038023247
All Population,Prevalence,Ireland,Both Sexes,35-39 years,Alcohol use disorders,Rate,2019,5203.660024,6794.035401,3752.176068
All Population,Prevalence,Ireland,Both Sexes,40-44 years,Alcohol use disorders,Number,2019,18753.578177709613,24287.276660978256,13772.137781725354
All Population,Prevalence,Ireland,Both Sexes,40-44 years,Alcohol use disorders,Percent,2019,0.049172218,0.06362533,0.03605985
All Population,Prevalence,Ireland,Both Sexes,40-44 years,Alcohol use disorders,Rate,2019,4872.039557,6309.653097,3577.898544
All Population,Prevalence,Ireland,Both Sexes,45-49 years,Alcohol use disorders,Number,2019,16838.588275692317,21184.95004360902,12894.109301102726
All Population,Prevalence,Ireland,Both Sexes,45-49 years,Alcohol use disorders,Percent,2019,0.046936234,0.059035271,0.035967013
All Population,Prevalence,Ireland,Both Sexes,45-49 years,Alcohol use disorders,Rate,2019,4661.460848,5864.67307,3569.502662
All Population,Prevalence,Ireland,Both Sexes,50-54 years,Alcohol use disorders,Number,2019,13898.311179265618,17889.18788197067,10891.470437807258
All Population,Prevalence,Ireland,Both Sexes,50-54 years,Alcohol use disorders,Percent,2019,0.043701676,0.056248859,0.034297426
All Population,Prevalence,Ireland,Both Sexes,50-54 years,Alcohol use disorders,Rate,2019,4349.162383,5598.017053960911,3408.2395274636397
All Population,Prevalence,Romania,Both Sexes,15-19 years,Alcohol use disorders,Number,2019,8025.995851784439,12911.787242403689,4530.104820489525
All Population,Prevalence,Romania,Both Sexes,15-19 years,Alcohol use disorders,Percent,2019,0.008062575,0.012895636,0.004581338
All Population,Prevalence,Romania,Both Sexes,15-19 years,Alcohol use disorders,Rate,2019,761.9089299347601,1225.717803,430.0434962
All Population,Prevalence,Romania,Both Sexes,20-24 years,Alcohol use disorders,Number,2019,21825.68370957606,32952.48004371578,13867.82705859011
All Population,Prevalence,Romania,Both Sexes,20-24 years,Alcohol use disorders,Percent,2019,0.022769261,0.034343317,0.014498335
All Population,Prevalence,Romania,Both Sexes,20-24 years,Alcohol use disorders,Rate,2019,2204.661856,3328.6048113404404,1400.8206911535099
All Population,Prevalence,Romania,Both Sexes,25-29 years,Alcohol use disorders,Number,2019,31538.74419319512,42188.660625590215,22198.963931465783
All Population,Prevalence,Romania,Both Sexes,25-29 years,Alcohol use disorders,Percent,2019,0.029948561,0.03997671,0.021096316
All Population,Prevalence,Romania,Both Sexes,25-29 years,Alcohol use disorders,Rate,2019,2937.0358785324497,3928.8060794545795,2067.271707
All Population,Prevalence,Romania,Both Sexes,30-34 years,Alcohol use disorders,Number,2019,43960.24815279464,61612.46388491811,30108.22622201698
All Population,Prevalence,Romania,Both Sexes,30-34 years,Alcohol use disorders,Percent,2019,0.032752399,0.045907429,0.022439888
All Population,Prevalence,Romania,Both Sexes,30-34 years,Alcohol use disorders,Rate,2019,3235.139393,4534.208004,2215.7360980571398
All Population,Prevalence,Romania,Both Sexes,35-39 years,Alcohol use disorders,Number,2019,44070.32029747735,55184.61804624896,33463.258085219895
All Population,Prevalence,Romania,Both Sexes,35-39 years,Alcohol use disorders,Percent,2019,0.033246873,0.041589975,0.025260467
All Population,Prevalence,Romania,Both Sexes,35-39 years,Alcohol use disorders,Rate,2019,3299.012783,4131.006063752489,2504.9901033491697
All Population,Prevalence,Romania,Both Sexes,40-44 years,Alcohol use disorders,Number,2019,50840.97607660411,64504.62543786536,37666.69931111763
All Population,Prevalence,Romania,Both Sexes,40-44 years,Alcohol use disorders,Percent,2019,0.032621184,0.041366795,0.024197958
All Population,Prevalence,Romania,Both Sexes,40-44 years,Alcohol use disorders,Rate,2019,3244.870791,4116.938562,2404.0367004108402
All Population,Prevalence,Romania,Both Sexes,45-49 years,Alcohol use disorders,Number,2019,45924.97812442443,54888.38977168154,36045.55951057451
All Population,Prevalence,Romania,Both Sexes,45-49 years,Alcohol use disorders,Percent,2019,0.030036192,0.035913967,0.023576842
All Population,Prevalence,Romania,Both Sexes,45-49 years,Alcohol use disorders,Rate,2019,2993.15556,3577.3449598385796,2349.265504
All Population,Prevalence,Romania,Both Sexes,50-54 years,Alcohol use disorders,Number,2019,40963.59938706455,51208.87600462304,31866.147081781037
All Population,Prevalence,Romania,Both Sexes,50-54 years,Alcohol use disorders,Percent,2019,0.02766501,0.034606318,0.021522077
All Population,Prevalence,Romania,Both Sexes,50-54 years,Alcohol use disorders,Rate,2019,2760.6430646910303,3451.098793,2147.5421900430497
All Population,Prevalence,Estonia,Both Sexes,15-19 years,Alcohol use disorders,Number,2019,356.45438653430284,505.6030567186566,236.05924109351196
All Population,Prevalence,Estonia,Both Sexes,15-19 years,Alcohol use disorders,Percent,2019,0.006346321,0.009084475,0.004191282
All Population,Prevalence,Estonia,Both Sexes,15-19 years,Alcohol use disorders,Rate,2019,582.4459615432701,826.1546769,385.7204648
All Population,Prevalence,Estonia,Both Sexes,20-24 years,Alcohol use disorders,Number,2019,881.9830094672784,1266.7970771012083,606.8141650995723
All Population,Prevalence,Estonia,Both Sexes,20-24 years,Alcohol use disorders,Percent,2019,0.014311592,0.020462454,0.009846451
All Population,Prevalence,Estonia,Both Sexes,20-24 years,Alcohol use disorders,Rate,2019,1369.539135,1967.076638,942.2582268409001
All Population,Prevalence,Estonia,Both Sexes,25-29 years,Alcohol use disorders,Number,2019,1552.9875761136025,2021.627063876024,1211.106761
All Population,Prevalence,Estonia,Both Sexes,25-29 years,Alcohol use disorders,Percent,2019,0.018163346,0.023660282,0.014152795
All Population,Prevalence,Estonia,Both Sexes,25-29 years,Alcohol use disorders,Rate,2019,1768.845379,2302.623501,1379.444775
All Population,Prevalence,Estonia,Both Sexes,30-34 years,Alcohol use disorders,Number,2019,2019.293775660284,2561.793165609707,1609.6576424655618
All Population,Prevalence,Estonia,Both Sexes,30-34 years,Alcohol use disorders,Percent,2019,0.020678653,0.026195571,0.0165111
All Population,Prevalence,Estonia,Both Sexes,30-34 years,Alcohol use disorders,Rate,2019,2032.0237276247099,2577.943121,1619.805183
All Population,Prevalence,Estonia,Both Sexes,35-39 years,Alcohol use disorders,Number,2019,2119.2981776132806,2677.7593346645376,1716.7374452850984
All Population,Prevalence,Estonia,Both Sexes,35-39 years,Alcohol use disorders,Percent,2019,0.023095117,0.029151993,0.018743096
All Population,Prevalence,Estonia,Both Sexes,35-39 years,Alcohol use disorders,Rate,2019,2284.108574,2885.999299,1850.2421034067702
All Population,Prevalence,Estonia,Both Sexes,40-44 years,Alcohol use disorders,Number,2019,2510.749657869038,3161.678365161117,2125.9312725492964
All Population,Prevalence,Estonia,Both Sexes,40-44 years,Alcohol use disorders,Percent,2019,0.027941186,0.035154251,0.023627585
All Population,Prevalence,Estonia,Both Sexes,40-44 years,Alcohol use disorders,Rate,2019,2772.593975,3491.40758,2347.643151
All Population,Prevalence,Estonia,Both Sexes,45-49 years,Alcohol use disorders,Number,2019,3466.174360895843,4422.359021899482,2842.6739173930832
All Population,Prevalence,Estonia,Both Sexes,45-49 years,Alcohol use disorders,Percent,2019,0.038207431,0.048767441,0.031316748
All Population,Prevalence,Estonia,Both Sexes,45-49 years,Alcohol use disorders,Rate,2019,3802.0019293425703,4850.828545498151,3118.092338
All Population,Prevalence,Estonia,Both Sexes,50-54 years,Alcohol use disorders,Number,2019,3954.253335578797,5096.717862559111,3120.3369671226537
All Population,Prevalence,Estonia,Both Sexes,50-54 years,Alcohol use disorders,Percent,2019,0.047805109,0.061615008,0.037730654
All Population,Prevalence,Estonia,Both Sexes,50-54 years,Alcohol use disorders,Rate,2019,4767.436317,6144.8460114072805,3762.0269914338296
All Population,Prevalence,Bulgaria,Both Sexes,15-19 years,Alcohol use disorders,Number,2016,2397.633080968012,3868.5156586000912,1289.054642421758
All Population,Prevalence,Bulgaria,Both Sexes,15-19 years,Alcohol use disorders,Percent,2016,0.007999897,0.012841759,0.00431438
All Population,Prevalence,Bulgaria,Both Sexes,15-19 years,Alcohol use disorders,Rate,2016,761.6358647,1228.878719,409.4831086
All Population,Prevalence,Bulgaria,Both Sexes,20-24 years,Alcohol use disorders,Number,2016,8160.029621365239,12458.38717689434,5044.702203582201
All Population,Prevalence,Bulgaria,Both Sexes,20-24 years,Alcohol use disorders,Percent,2016,0.022976252,0.035133416,0.01408911
All Population,Prevalence,Bulgaria,Both Sexes,20-24 years,Alcohol use disorders,Rate,2016,2233.814786,3410.493683,1380.991356
All Population,Prevalence,Bulgaria,Both Sexes,25-29 years,Alcohol use disorders,Number,2016,14277.36648083586,19329.92686714342,9704.046586636552
All Population,Prevalence,Bulgaria,Both Sexes,25-29 years,Alcohol use disorders,Percent,2016,0.031341113,0.042426785,0.021442192
All Population,Prevalence,Bulgaria,Both Sexes,25-29 years,Alcohol use disorders,Rate,2016,3082.748926,4173.690672,2095.284115
All Population,Prevalence,Bulgaria,Both Sexes,30-34 years,Alcohol use disorders,Number,2016,16499.65286222342,22715.039129116383,10498.765960956454
All Population,Prevalence,Bulgaria,Both Sexes,30-34 years,Alcohol use disorders,Percent,2016,0.033983847,0.046765145,0.021636651
All Population,Prevalence,Bulgaria,Both Sexes,30-34 years,Alcohol use disorders,Rate,2016,3361.7098656214803,4628.059255,2139.063494
All Population,Prevalence,Bulgaria,Both Sexes,35-39 years,Alcohol use disorders,Number,2016,16506.388042109913,21988.926634635645,11900.889145203464
All Population,Prevalence,Bulgaria,Both Sexes,35-39 years,Alcohol use disorders,Percent,2016,0.031006308,0.041178846,0.02234278
All Population,Prevalence,Bulgaria,Both Sexes,35-39 years,Alcohol use disorders,Rate,2016,3079.509774,4102.358089,2220.2861311521197
All Population,Prevalence,Bulgaria,Both Sexes,40-44 years,Alcohol use disorders,Number,2016,15209.965718572095,21123.934825023836,10673.381540147237
All Population,Prevalence,Bulgaria,Both Sexes,40-44 years,Alcohol use disorders,Percent,2016,0.027731279,0.038462315,0.019461591
All Population,Prevalence,Bulgaria,Both Sexes,40-44 years,Alcohol use disorders,Rate,2016,2760.148185,3833.354489,1936.8955345480201
All Population,Prevalence,Bulgaria,Both Sexes,45-49 years,Alcohol use disorders,Number,2016,13517.385512180676,17578.690354599978,10464.612554746878
All Population,Prevalence,Bulgaria,Both Sexes,45-49 years,Alcohol use disorders,Percent,2016,0.025781186,0.033480645,0.01998102
All Population,Prevalence,Bulgaria,Both Sexes,45-49 years,Alcohol use disorders,Rate,2016,2570.203067,3342.421789,1989.747149
All Population,Prevalence,Bulgaria,Both Sexes,50-54 years,Alcohol use disorders,Number,2016,12182.74193147666,15855.053088821696,9068.276417
All Population,Prevalence,Bulgaria,Both Sexes,50-54 years,Alcohol use disorders,Percent,2016,0.024301745,0.031651914,0.018089909
All Population,Prevalence,Bulgaria,Both Sexes,50-54 years,Alcohol use disorders,Rate,2016,2425.69967,3156.891713,1805.579995
All Population,Prevalence,Germany,Both Sexes,15-19 years,Alcohol use disorders,Number,2007,84276.74392693119,112737.19219306376,59828.91678551392
All Population,Prevalence,Germany,Both Sexes,15-19 years,Alcohol use disorders,Percent,2007,0.019508795,0.026014351,0.013970412
All Population,Prevalence,Germany,Both Sexes,15-19 years,Alcohol use disorders,Rate,2007,1817.170908,2430.83366,1290.0280905945299
All Population,Prevalence,Germany,Both Sexes,20-24 years,Alcohol use disorders,Number,2007,225949.2680835618,289839.8381137215,172951.61265034048
All Population,Prevalence,Germany,Both Sexes,20-24 years,Alcohol use disorders,Percent,2007,0.048450932,0.061944099,0.036964498
All Population,Prevalence,Germany,Both Sexes,20-24 years,Alcohol use disorders,Rate,2007,4661.500014,5979.609587,3568.119303
All Population,Prevalence,Germany,Both Sexes,25-29 years,Alcohol use disorders,Number,2007,205068.91072412385,244637.0655910941,171801.3466
All Population,Prevalence,Germany,Both Sexes,25-29 years,Alcohol use disorders,Percent,2007,0.042324077,0.050453404,0.035570422
All Population,Prevalence,Germany,Both Sexes,25-29 years,Alcohol use disorders,Rate,2007,4128.845702534039,4925.508666,3459.0384726162097
All Population,Prevalence,Germany,Both Sexes,30-34 years,Alcohol use disorders,Number,2007,151994.33080512262,189121.0585173559,118401.72300428626
All Population,Prevalence,Germany,Both Sexes,30-34 years,Alcohol use disorders,Percent,2007,0.032931145,0.040991295,0.025676199
All Population,Prevalence,Germany,Both Sexes,30-34 years,Alcohol use disorders,Rate,2007,3237.327462,4028.089687,2521.838462
All Population,Prevalence,Germany,Both Sexes,35-39 years,Alcohol use disorders,Number,2007,189546.7900538703,220380.7889988285,162709.04079324417
All Population,Prevalence,Germany,Both Sexes,35-39 years,Alcohol use disorders,Percent,2007,0.031779974,0.036837236,0.027277928
All Population,Prevalence,Germany,Both Sexes,35-39 years,Alcohol use disorders,Rate,2007,3142.5662393449597,3653.774496,2697.6132821227397
All Population,Prevalence,Germany,Both Sexes,40-44 years,Alcohol use disorders,Number,2007,222817.3259988232,251296.1001108144,191928.65244699336
