population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2015,0.0027517698687716,0.0038388065563509,0.0017147819966495
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2015,2750.33180597717,3536.6925566367504,1895.90543838891
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2015,1134.5064145026,1545.96153227023,732.9161567999
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2015,1016189.5551039414,1291952.8677792524,760194.4854678846
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2015,416829.9705225741,557164.5837347748,287181.96992017387
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2015,0.0090830924053909,0.0119686551962432,0.0065756501740857
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2015,0.0030351083871671,0.0041690716010208,0.0020875931572685
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2015,2990.19743445878,3801.6471742617296,2236.9169105495
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2015,1238.7276451034,1655.77146931046,853.4420998312199
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2015,927489.9874084452,1172239.959989146,732871.9549503394
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2015,396670.6618874747,519614.2067752915,288316.36805719667
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2015,0.0090705397477958,0.0117964414615616,0.0065279429202597
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2015,0.0030913358019941,0.0041203084601355,0.0021145668421779
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2015,2810.39705554223,3552.01649254207,2220.68293161518
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2015,1199.24023355043,1570.93105833497,871.6565700122501
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2015,897136.252204281,1111409.3693896178,707725.401077177
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2015,358372.30391961394,474842.98283887614,258967.43470682157
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2015,0.009519881991296,0.012521986118794,0.0068406112910388
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2015,0.0030429544122424,0.0041641584302987,0.002087734746962
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2015,2799.12598097402,3467.6726458358003,2208.15127321296
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2015,1104.71380817338,1463.74480985005,798.28964978285
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2016,282278.1783254757,440010.6735913313,157137.7266611023
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2016,122578.57623220382,196125.98909470165,66915.1030593263
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2016,0.0031517335556791,0.0048916934769553,0.0016974355245768
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2016,0.0012840338612801,0.0020776151513271,0.0006701608558995
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2016,1030.28272298449,1605.98809875841,573.53453911454
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2016,474.17261951161004,758.67722453533,258.84873750225
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2016,605666.0972607164,814718.9073885203,412811.40583537566
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2016,248209.9323501353,349220.4170278219,153869.46596236946
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2016,0.006126998789868,0.0087041239099483,0.0039959389598099
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2016,0.0022231561188245,0.0033093245691278,0.0013805425430967
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2016,2064.03449222213,2776.4603862110603,1406.80976577783
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2016,879.8153019731501,1237.8612884399201,545.41214115945
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2016,900671.2845309052,1156496.8438449795,623934.2701533274
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2016,360674.0692446535,490398.84024902247,232880.21477376865
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2016,0.0079839719738679,0.0107054386117105,0.0053364220864827
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2016,0.0026890331203098,0.0037423917061535,0.0016717619899878
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2016,2705.4947628190803,3473.96015391898,1874.2141880568101
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2016,1106.85849169648,1504.96574867306,714.6769486652399
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2016,1006834.2355171238,1267840.0396399973,757755.5906421521
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2016,411082.135083836,549418.9233688826,283663.0617961553
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2016,0.0089857411938029,0.0118627030217554,0.0065646909579355
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2016,0.0029853022188645,0.0041071702899925,0.0020535880135661
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2016,2950.81682270191,3715.76927511136,2220.82033515164
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2016,1217.14172371503,1626.73256354105,839.87631308386
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2016,921093.8729224538,1160074.7630507646,730233.489658026
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2016,392155.8069505614,513243.7120441337,284657.2336776595
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2016,0.0089576554670122,0.0116394487161983,0.0064616321605562
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2016,0.0030340619897566,0.0040376092201751,0.0020853926168684
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2016,2770.4648166033403,3489.27119172378,2196.39523231674
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2016,1177.56858422946,1541.17231122036,854.7710111933501
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2016,886887.5261303657,1093902.888252957,702753.3581360443
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2016,355742.78832318407,470217.4246755474,257312.4175797934
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2016,0.0094060437375468,0.0123627250247433,0.0068131501812406
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2016,0.0030145459557592,0.00411698205422,0.0020697881462961
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2016,2760.21575107827,3404.4993230201203,2187.14417679737
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2016,1093.59326508981,1445.50114754791,791.0072561572201
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2017,273527.53070410865,426836.538087872,151862.04279708752
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2017,120360.64679330729,192548.9668593829,65922.02625385516
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2017,0.0030805091256776,0.0047750888297044,0.0016528433944884
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2017,0.0012687014587349,0.0020474296912789,0.0006627868718734
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2017,1002.18641059909,1563.9002659720297,556.41227479107
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2017,467.98250623779,748.66287682132,256.31596277088
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2017,581036.4897644325,781832.9736488246,395630.27824503765
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2017,238374.33231112565,335305.0908688711,147598.50514468254
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2017,0.0059895128840455,0.008559752440434,0.0038813246211366
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2017,0.0021794592599128,0.0032633416487922,0.0013492221803634
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2017,2010.7109355367602,2705.57897407831,1369.101839403
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2017,861.07002569862,1211.20911136732,533.16415146631
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2017,865069.4515918012,1109019.7143121893,601427.1660156349
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2017,342205.2031328986,464087.544917399,220848.0449203509
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2017,0.0078511079654091,0.0104983846284327,0.0052606245691617
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2017,0.0026088379063533,0.0036220363138375,0.0016189677081175
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2017,2647.05561456321,3393.52737058227,1840.32756401592
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2017,1070.80320178471,1452.18840758819,691.06136155611
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2017,993389.42625904,1240606.094854255,752450.9967967353
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2017,401263.5186852238,536505.5082108856,277402.3304567066
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2017,0.0088534277329261,0.0117000515274278,0.0064804868296891
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2017,0.0029043369897083,0.0039861467229756,0.0019976477692848
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2017,2896.16663716333,3616.91184423927,2193.72525559249
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2017,1182.14750510464,1580.5788926052899,817.24467236419
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2017,911630.9210538768,1141574.4047340776,724771.2522097407
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2017,384344.6062526732,501798.8494612506,278933.39345683344
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2017,0.0088208398955791,0.011454390543128,0.0063711760031762
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2017,0.0029522371528097,0.0039256078635791,0.0020374963097423
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2017,2721.01779629473,3407.3485215761098,2163.28278249457
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2017,1145.9009183417502,1496.08386085288,831.6235652029301
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2017,865296.544591846,1056287.1515972586,688383.1852934547
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2017,348106.65401190444,458813.4412342972,252022.15408368612
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2017,0.0091648032497771,0.0120344761651255,0.0066827691494133
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2017,0.0029430170908909,0.0039896545636947,0.0020219921122222
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2017,2682.5805903545,3274.68707511391,2134.1161976622398
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2017,1066.51663978887,1405.69611064785,772.1364065522699
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2018,264869.8671617286,414068.9276526558,146737.10472604676
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2018,118390.83833866756,189406.61972595347,65026.024415079606
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2018,0.0030008676300635,0.0046531060640427,0.0016168666256463
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2018,0.0012523639410718,0.0020155284561824,0.000657467714284
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2018,972.1366006784899,1519.7333093728498,538.56073441031
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2018,461.39500130448,738.15903985359,253.42064505020997
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2018,559145.5807995835,752390.4931999642,380010.4301960253
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2018,229882.4318250561,323047.191260949,142292.4911089113
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2018,0.0058400283558471,0.0083638882299828,0.0037606231909263
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2018,0.00213406501121,0.0032183628713054,0.0013202395771993
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2018,1955.26868642645,2631.0242302463,1328.85337949949
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2018,841.8999895398699,1183.09792002919,521.1187554661
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2018,826230.3039655163,1057654.4755118913,575604.7888867866
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2018,322845.84967963427,437044.1109063804,208312.07491862305
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2018,0.0077089554680817,0.010252177966263,0.00517587629186
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2018,0.0025275152486657,0.003501254938909,0.0015663101438867
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2018,2585.95566576316,3310.27265671909,1801.54184362175
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2018,1034.3510296409702,1400.22560786556,667.40151497235
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2018,976527.074921024,1220981.4026369385,744944.2211189214
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2018,388780.0282946656,520577.8209451301,269194.632541751
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2018,0.0087136840094422,0.0114519017677072,0.006368481757149
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2018,0.0028108816475092,0.003850559969456,0.0019315264869959
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2018,2837.86537316428,3548.2690985307904,2164.8671750583
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2018,1141.89829262863,1529.0058173128,790.66019062902
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2018,903718.2313961746,1128520.4621573796,717973.637361345
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2018,376398.74247396336,490127.7852519636,273333.7307562547
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2018,0.008686198254696,0.0112599993054458,0.0062697817265783
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2018,0.0028661850938402,0.0038218041878732,0.0019875532428037
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2018,2672.63128990595,3337.45518644818,2123.31536741823
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2018,1112.43609724585,1448.55914500077,807.83029903233
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2018,841877.1577296294,1019992.209041272,671554.6570449895
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2018,339347.2858716637,443718.5892564107,245925.5727991296
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2018,0.0088837582811539,0.0116496255301557,0.0064995259975678
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2018,0.0028555667345763,0.0038466339668827,0.00196020783164
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2018,2594.39511064224,3143.2885139279497,2069.51584654597
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2018,1033.9406409901599,1351.94445836389,749.29859457301
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2019,257991.6614226254,403883.0674839384,143063.7243963923
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2019,116978.85949490544,187188.964126606,64407.32287387455
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2019,0.002934524627249,0.0045546908814871,0.0015868341253844
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2019,0.00123827638656,0.0019874462009732,0.000653201372423
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2019,946.9416438542501,1482.42657820489,525.10611237898
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2019,455.62225455352,729.08436815984,250.86079471333002
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2019,541838.4657101501,730489.916133036,367401.00204651
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2019,222924.15883088345,313139.7857309457,138040.30281170012
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2019,0.0057138180872975,0.0081781207970449,0.00365453432989
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2019,0.0020948125671104,0.0031748235815596,0.0012996106116441
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2019,1908.9753286891098,2573.62168986376,1294.40689989261
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2019,825.4257163939901,1159.46891231521,511.12457455107005
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2019,789888.2747227625,1009767.0538081946,550846.1078323602
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2019,305651.6064424888,412986.75650624087,197309.19989756445
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2019,0.0075856410508812,0.0100521585408772,0.0051004245181753
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2019,0.002461324243778,0.0034016509053697,0.0015232316471434
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2019,2533.9846924467497,3239.36224801551,1767.1304282001001
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2019,1004.7254642684401,1357.55318120837,648.58673500483
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2019,959542.619367845,1203345.7172636893,737614.5781864901
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2019,376833.6207246638,506096.2409716656,261344.04749878656
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2019,0.0085980513759626,0.0112395139103749,0.0062616993748201
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2019,0.0027295154036005,0.003732987700728,0.001869596683551
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2019,2789.1592080278,3497.83607314703,2144.06786233192
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2019,1106.99748325135,1486.72314312409,767.7319297772
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2019,897165.052839125,1116643.8311275411,711243.9512905374
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2019,369604.1024157455,480344.1527225347,269362.8172269376
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2019,0.0085787432438056,0.0110741077962596,0.0061797836046863
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2019,0.002795218014614,0.0037308869232972,0.0019482814517669
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2019,2633.96884378514,3278.33217699154,2088.1268191415397
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2019,1084.60565708846,1409.57305935474,790.44694976085
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2019,824400.0788555685,996649.9738506456,659017.1543870914
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2019,332195.0330265276,433149.2844435948,240954.64991687547
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2019,0.0086470096723039,0.0113265346976979,0.0063586223312998
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2019,0.0027770053943057,0.0037272200783339,0.0019033282314199
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2019,2521.24756937872,3048.0362490753,2015.46001910127
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2019,1004.99424057205,1310.4125375016001,728.9634441529299
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2020,255090.0884779844,398959.30561034125,143084.145296225
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2020,116350.4962348387,186218.24444623344,64199.18430791201
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2020,0.0026336365718754,0.0040918907619655,0.001436846106885
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2020,0.0011224718225366,0.0018005185602247,0.0005979851253311
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2020,934.48143183764,1461.52312454068,524.16570854426
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2020,452.03336408508,723.4765833842899,249.42027918514
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2020,532264.0252625174,721489.8002380475,362233.0994033639
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2020,218773.1281128838,308437.33111363463,135645.49054794843
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2020,0.0051556281131996,0.0073872140340419,0.0032990506683435
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2020,0.0019090667711137,0.0028710485110015,0.0011908558206355
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2020,1884.29423065035,2554.18176607204,1282.35933101004
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2020,815.73291524968,1150.06118645126,505.77734294706005
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2020,760352.4976737427,970702.713876628,530205.5974232492
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2020,292434.8430802513,395351.63369377225,188789.54150393995
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2020,0.0068657913396417,0.0090685089210438,0.004702919912312
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2020,0.0022427699248183,0.0030753442411392,0.0013872092841128
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2020,2505.1038407260603,3198.1365276963497,1746.84778776035
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2020,988.1641338483,1335.92940074965,637.93716164206
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2020,946695.328842947,1185415.220501373,732614.7721747388
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2020,368672.36477057455,496184.6220866196,256162.84635920209
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2020,0.0077908605554187,0.0100572307542373,0.0057331056788974
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2020,0.0024865115025866,0.0033589224450853,0.0017033739254977
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2020,2764.53983442241,3461.6496961192197,2139.38176228116
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2020,1088.0694274078799,1464.3986618806,756.01804798871
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2020,896122.3075510665,1113160.0973237655,707250.569552488
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2020,367130.6993050759,477366.8626770453,268897.3517115348
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2020,0.0077958128252254,0.0099691968560184,0.005692927403261
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2020,0.0025619970682891,0.0034149416479975,0.0018014016081882
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2020,2619.7548904686,3254.25065782358,2067.60073123863
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2020,1072.22072685956,1394.1701019476,785.3260826416699
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2020,820961.5884686816,992522.0142341274,657180.1441210039
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2020,329879.49240785016,431677.2630044536,239371.74975672943
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2020,0.007778839069121,0.0100255982607932,0.0057908052269244
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2020,0.0025229741736834,0.0033823677690781,0.0017447984694662
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2020,2484.80228047386,3004.06376988922,1989.0854136549
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2020,987.9542781252301,1292.8278615979,716.89313727359
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2021,254800.2703386921,398333.2709622857,141079.89767241082
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2021,116599.69495634496,187296.19329866985,64504.39699610196
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2021,0.0024524657895075,0.0038422491397307,0.001350060072592
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2021,0.001055117442536,0.0017030284066146,0.0005547775870834
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2021,926.83505788236,1448.93582631627,513.17761535903
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2021,449.77585639944,722.48307144203,248.82158063375
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2021,525762.922984581,717309.8489400768,354214.88630097575
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2021,216712.7990053128,304240.1652598156,134442.57094378115
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2021,0.0048033159922618,0.0069247474152345,0.0031224613318364
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2021,0.0017996749519406,0.002702095342309,0.0011144181356647
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2021,1867.59792388741,2548.0046730183203,1258.2305775965099
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2021,811.81262533997,1139.6927566211,503.62589093158
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2021,736260.9771889863,935107.526748906,512363.1920590316
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2021,283723.59139213647,382836.6930977105,183569.5921990914
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2021,0.006372414658532,0.0083257178762675,0.0044346747017174
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2021,0.0021110747866309,0.0029035401431702,0.0013221508943039
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2021,2480.4471772707197,3150.35686669777,1726.1404214745198
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2021,981.9298041148201,1324.94713328876,635.3100664807399
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2021,933300.4378942464,1158454.2452206137,715620.8894249122
