Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8200471,SA_0000001747,COUNTRY,SUR,AMR,Americas,YEAR,2015,,,,,,,,,5.1 [4.0 - 6.2],5.13203535,4.036719451,6.243683176,,2025-06-18T14:11:35Z,2015,2015-01-01,2015-12-31
8203395,SA_0000001747,COUNTRY,CIV,AFR,Africa,YEAR,2005,,,,,,,,,1.9 [1.2 - 2.6],1.903434264,1.204986815,2.561856187,,2025-06-18T14:11:35Z,2005,2005-01-01,2005-12-31
8206323,SA_0000001747,COUNTRY,COD,AFR,Africa,YEAR,2009,,,,,,,,,1.0 [0.5 - 1.5],0.997310181,0.474191013,1.516556504,,2025-06-18T14:11:35Z,2009,2009-01-01,2009-12-31
8209629,SA_0000001747,COUNTRY,GHA,AFR,Africa,YEAR,2003,,,,,,,,,1.9 [1.2 - 2.6],1.903665162,1.228713985,2.629688527,,2025-06-18T14:11:35Z,2003,2003-01-01,2003-12-31
8218216,SA_0000001747,COUNTRY,CAF,AFR,Africa,YEAR,2007,,,,,,,,,1.7 [1.1 - 2.4],1.685680854,1.057810719,2.381103605,,2025-06-18T14:11:35Z,2007,2007-01-01,2007-12-31
8218571,SA_0000001747,COUNTRY,CHN,WPR,Western Pacific,YEAR,2013,,,,,,,,,6.2 [4.9 - 7.4],6.223333333,4.907774542,7.449191443,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
8224369,SA_0000001747,COUNTRY,TCD,AFR,Africa,YEAR,2004,,,,,,,,,0.5 [0.2 - 0.8],0.450506539,0.15944558,0.81120833,,2025-06-18T14:11:35Z,2004,2004-01-01,2004-12-31
8229693,SA_0000001747,COUNTRY,DMA,AMR,Americas,YEAR,2001,,,,,,,,,6.8 [5.6 - 8.2],6.840374617,5.596476496,8.153798203,,2025-06-18T14:11:35Z,2001,2001-01-01,2001-12-31
8229941,SA_0000001747,COUNTRY,ALB,EUR,Europe,YEAR,2022,,,,,,,,,4.4 [3.3 - 5.5],4.356262444,3.304244556,5.45177908,,2025-06-18T14:11:35Z,2022,2022-01-01,2022-12-31
8244369,SA_0000001747,COUNTRY,ESP,EUR,Europe,YEAR,2015,,,,,,,,,9.7 [8.2 - 11.3],9.723333333,8.212343475,11.26036282,,2025-06-18T14:11:35Z,2015,2015-01-01,2015-12-31
8244617,SA_0000001747,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,0.1 [0.0 - 0.2],0.089518962,0.004600995,0.243719918,,2025-06-18T14:11:35Z,2009,2009-01-01,2009-12-31
8249100,SA_0000001747,COUNTRY,IRL,EUR,Europe,YEAR,2003,,,,,,,,,13.8 [11.8 - 15.7],13.75666667,11.79528834,15.65065073,,2025-06-18T14:11:35Z,2003,2003-01-01,2003-12-31
8249290,SA_0000001747,COUNTRY,THA,SEAR,South-East Asia,YEAR,2012,,,,,,,,,6.8 [5.6 - 8.1],6.84,5.574595586,8.110042532,,2025-06-18T14:11:35Z,2012,2012-01-01,2012-12-31
8256854,SA_0000001747,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2004,,,,,,,,,3.0 [2.1 - 3.9],3.034544367,2.130264044,3.938454337,,2025-06-18T14:11:35Z,2004,2004-01-01,2004-12-31
8256896,SA_0000001747,COUNTRY,ZAF,AFR,Africa,YEAR,2011,,,,,,,,,7.0 [5.6 - 8.3],6.97,5.58606347,8.279010463,,2025-06-18T14:11:35Z,2011,2011-01-01,2011-12-31
8260491,SA_0000001747,COUNTRY,ISL,EUR,Europe,YEAR,2022,,,,,,,,,7.9 [6.5 - 9.2],7.86,6.533374174,9.235298953,,2025-06-18T14:11:35Z,2022,2022-01-01,2022-12-31
8261201,SA_0000001747,COUNTRY,CUB,AMR,Americas,YEAR,2002,,,,,,,,,4.3 [3.2 - 5.4],4.266160532,3.23271146,5.381829711,,2025-06-18T14:11:35Z,2002,2002-01-01,2002-12-31
8261820,SA_0000001747,COUNTRY,MNE,EUR,Europe,YEAR,2017,,,,,,,,,8.5 [7.1 - 10.0],8.505708183,7.128217312,10.04596277,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8263599,SA_0000001747,COUNTRY,TON,WPR,Western Pacific,YEAR,2002,,,,,,,,,1.0 [0.5 - 1.5],0.997969454,0.507426057,1.509435266,,2025-06-18T14:11:35Z,2002,2002-01-01,2002-12-31
8264091,SA_0000001747,COUNTRY,SVN,EUR,Europe,YEAR,2017,,,,,,,,,10.2 [8.7 - 11.8],10.2,8.674371699,11.75801078,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8267858,SA_0000001747,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2010,,,,,,,,,1.9 [1.2 - 2.6],1.887401233,1.202415047,2.618043434,,2025-06-18T14:11:35Z,2010,2010-01-01,2010-12-31
8270185,SA_0000001747,COUNTRY,POL,EUR,Europe,YEAR,2002,,,,,,,,,8.3 [6.8 - 9.7],8.266666667,6.845780159,9.740195305,,2025-06-18T14:11:35Z,2002,2002-01-01,2002-12-31
8274057,SA_0000001747,COUNTRY,GMB,AFR,Africa,YEAR,2006,,,,,,,,,1.9 [1.3 - 2.7],1.949111897,1.257140718,2.650502247,,2025-06-18T14:11:35Z,2006,2006-01-01,2006-12-31
8275380,SA_0000001747,COUNTRY,TUR,EUR,Europe,YEAR,2021,,,,,,,,,1.5 [0.9 - 2.1],1.523333333,0.88170724599999994,2.127669181,,2025-06-18T14:11:35Z,2021,2021-01-01,2021-12-31
8286316,SA_0000001747,COUNTRY,COL,AMR,Americas,YEAR,2000,,,,,,,,,4.2 [3.2 - 5.2],4.225900474,3.218054557,5.169978521,,2025-06-18T14:11:35Z,2000,2000-01-01,2000-12-31
