location,sex,age,year,precent_of_prevalence,upper_bound,lower_bound
Albania,Female,35-39 years,2023,0.0242227756060518,0.0340759085116536,0.0155876415443624
Albania,Both Sexes,35-39 years,2023,0.024848703,0.033945664,0.016599991
Albania,Male,40-44 years,2023,0.0209524639790957,0.0306695812914249,0.0141053203306677
Albania,Female,40-44 years,2023,0.0216414983536481,0.032624294471073,0.0136160305300421
Albania,Both Sexes,40-44 years,2023,0.021304918,0.030963411,0.014348775
Andorra,Male,15-19 years,2005,0.0222798837502139,0.0356174119198099,0.0128934854661997
Andorra,Female,15-19 years,2005,0.0097975646416164,0.0151874251943766,0.0055437602540412
Andorra,Both Sexes,15-19 years,2005,0.016103837,0.025400651,0.009298725
Andorra,Male,20-24 years,2005,0.0579295710580161,0.0902185587110989,0.0344522439396985
Andorra,Female,20-24 years,2005,0.0217040872225693,0.0347866952042686,0.0119479685491619
Andorra,Both Sexes,20-24 years,2005,0.039505923,0.062318561,0.023099838
Andorra,Male,25-29 years,2005,0.0605115566170764,0.0825544835684157,0.0407266852393339
Andorra,Female,25-29 years,2005,0.0199125961171886,0.0286841230542949,0.0128064465973354
Andorra,Both Sexes,25-29 years,2005,0.040604308,0.056773203,0.02769212
Andorra,Male,30-34 years,2005,0.0545196059341879,0.0795592983163927,0.0345674007259775
Andorra,Female,30-34 years,2005,0.0159579372116847,0.0243385570529439,0.0093190818430345
Andorra,Both Sexes,30-34 years,2005,0.035459492,0.052853911,0.022683981
Andorra,Male,35-39 years,2005,0.0467282753177641,0.06374240120661,0.0321015537923382
Andorra,Female,35-39 years,2005,0.0135694993475285,0.0195793097539768,0.0084795250318922
Andorra,Both Sexes,35-39 years,2005,0.030679432,0.0421119,0.020925153
Andorra,Male,40-44 years,2005,0.0402342882063121,0.0556527135084464,0.0273804911384208
Andorra,Female,40-44 years,2005,0.0114661943481689,0.0176530390739609,0.0070719489040783
Andorra,Both Sexes,40-44 years,2005,0.026700601,0.03720564,0.018204277
Andorra,Male,15-19 years,2006,0.0222917152722587,0.0360539469019714,0.0127711823062526
Andorra,Female,15-19 years,2006,0.0097902951841565,0.0151647016861044,0.005513275263734
Andorra,Both Sexes,15-19 years,2006,0.016059683,0.02527611,0.009186578
Andorra,Male,20-24 years,2006,0.0579617532286167,0.0903304443071186,0.0346690598428547
Andorra,Female,20-24 years,2006,0.0216954424245766,0.0353182116034254,0.0120224169261879
Andorra,Both Sexes,20-24 years,2006,0.039860931,0.063187053,0.023277057
Andorra,Male,25-29 years,2006,0.060518753195009,0.0838677640782425,0.0406732776191769
Andorra,Female,25-29 years,2006,0.0198960797962042,0.0287196658306042,0.012819038069595
Andorra,Both Sexes,25-29 years,2006,0.040524165,0.056378368,0.027588548
Andorra,Male,30-34 years,2006,0.0545096263164426,0.0788881506064903,0.0346941854503046
Andorra,Female,30-34 years,2006,0.0159408454317845,0.0244450240144358,0.0092381396872184
Andorra,Both Sexes,30-34 years,2006,0.035511409,0.052515713,0.022491859
Andorra,Male,35-39 years,2006,0.0467549493539069,0.0634567233978387,0.0324224906203262
Andorra,Female,35-39 years,2006,0.0135575727013838,0.0197806604816782,0.0084541363548495
Andorra,Both Sexes,35-39 years,2006,0.030683476,0.041977141,0.021167972
Andorra,Male,40-44 years,2006,0.0402900178635114,0.0553861858784906,0.0274813368822914
Andorra,Female,40-44 years,2006,0.0114607096876274,0.0172668107623347,0.0071349362025683
Andorra,Both Sexes,40-44 years,2006,0.026715116,0.037114016,0.01816826
Andorra,Male,15-19 years,2007,0.0223219198878388,0.0354400267311078,0.0125938896589618
Andorra,Female,15-19 years,2007,0.009783411803085,0.0152451359723251,0.0054749390464969
Andorra,Both Sexes,15-19 years,2007,0.016058246,0.02563043,0.009059503
Andorra,Male,20-24 years,2007,0.0580294392196031,0.0905562829152253,0.0344786588726276
Andorra,Female,20-24 years,2007,0.0216865796088586,0.0358564214736751,0.0121146383245269
Andorra,Both Sexes,20-24 years,2007,0.040089959,0.063653543,0.023348308
Andorra,Male,25-29 years,2007,0.06049708766272,0.083367438277409,0.0411183851077144
Andorra,Female,25-29 years,2007,0.0198657004513621,0.0286640195237507,0.0128259077297644
Andorra,Both Sexes,25-29 years,2007,0.040477054,0.055905083,0.027819311
Andorra,Male,30-34 years,2007,0.0544487647682807,0.0787173393742438,0.03474310564926
Andorra,Female,30-34 years,2007,0.0158999942862027,0.0244421875259375,0.0092397506306454
Andorra,Both Sexes,30-34 years,2007,0.035472253,0.051723466,0.022116997
Andorra,Male,35-39 years,2007,0.0467836965096086,0.0633083782201566,0.0324680769327384
Andorra,Female,35-39 years,2007,0.0135294507622676,0.0196847016620195,0.0082668866530047
Andorra,Both Sexes,35-39 years,2007,0.030561909,0.04170576,0.021331123
Andorra,Male,40-44 years,2007,0.0404195949384072,0.0555603622411847,0.0275690155848564
Andorra,Female,40-44 years,2007,0.0114452607742007,0.0172075285592397,0.0071699497302151
Andorra,Both Sexes,40-44 years,2007,0.026773511,0.037227968,0.018114999
Andorra,Male,15-19 years,2008,0.0223567972281636,0.0354153310079541,0.0127931663319686
Andorra,Female,15-19 years,2008,0.0097773625264386,0.0153235798581695,0.0054281398680298
Andorra,Both Sexes,15-19 years,2008,0.016144661,0.025727198,0.008964648
Andorra,Male,20-24 years,2008,0.0581092891596193,0.0907405757094605,0.0342568456762938
Andorra,Female,20-24 years,2008,0.021678921559604,0.0363449915069662,0.0122006778617723
Andorra,Both Sexes,20-24 years,2008,0.039875726,0.063273514,0.023070806
Andorra,Male,25-29 years,2008,0.0604563966162221,0.0818857929079989,0.0409847841683634
Andorra,Female,25-29 years,2008,0.0198317343954017,0.0285480199969143,0.0128471286824831
Andorra,Both Sexes,25-29 years,2008,0.040286083,0.055102841,0.028141304
Andorra,Male,30-34 years,2008,0.0543520858611412,0.0777120373088972,0.0347520195440706
Andorra,Female,30-34 years,2008,0.0158513273552371,0.0245380637257682,0.0092886890658358
Andorra,Both Sexes,30-34 years,2008,0.035429498,0.051535578,0.022097839
Andorra,Male,35-39 years,2008,0.0468034392195902,0.063650696969455,0.032622701358791
Andorra,Female,35-39 years,2008,0.0134963228222917,0.0195491545344007,0.0083232222564336
Andorra,Both Sexes,35-39 years,2008,0.030653261,0.04203103,0.021386311
Andorra,Male,40-44 years,2008,0.0405686654488836,0.056575143483725,0.0277576639290617
Andorra,Female,40-44 years,2008,0.0114270284823375,0.0173108670235516,0.0071945741790478
Andorra,Both Sexes,40-44 years,2008,0.02675326,0.03726913,0.018117966
Andorra,Male,15-19 years,2009,0.0223829307921228,0.0362859414072818,0.0125937834759092
Andorra,Female,15-19 years,2009,0.0097728802240588,0.0152177966288827,0.0054573660033004
Andorra,Both Sexes,15-19 years,2009,0.016242382,0.025680706,0.008978504
Andorra,Male,20-24 years,2009,0.0581737102845589,0.0907755249987393,0.0345996560308639
Andorra,Female,20-24 years,2009,0.0216746682466911,0.0363091057583132,0.0122687049533931
Andorra,Both Sexes,20-24 years,2009,0.039867968,0.063307574,0.022955014
Andorra,Male,25-29 years,2009,0.060402238377823,0.081540471616717,0.0416377651807192
Andorra,Female,25-29 years,2009,0.0198046073327157,0.0284447314867323,0.0129570282736015
Andorra,Both Sexes,25-29 years,2009,0.039848769,0.054255951,0.027988154
Andorra,Male,30-34 years,2009,0.0542344957156413,0.0790316564574776,0.0343251605274244
Andorra,Female,30-34 years,2009,0.0158108658830021,0.0243440931307812,0.0091787764493827
Andorra,Both Sexes,30-34 years,2009,0.035335642,0.051787851,0.021995453
Andorra,Male,35-39 years,2009,0.0468030674691422,0.0640926722825163,0.0318852911065806
Andorra,Female,35-39 years,2009,0.0134694001748089,0.019420358090634,0.0082561879713518
Andorra,Both Sexes,35-39 years,2009,0.030632878,0.042009948,0.021072327
Andorra,Male,40-44 years,2009,0.0406837769621907,0.0579076788162489,0.0277075349514436
Andorra,Female,40-44 years,2009,0.0114132022356999,0.017260662913104,0.0071019180062506
Andorra,Both Sexes,40-44 years,2009,0.026600607,0.037386281,0.018020589
Andorra,Male,15-19 years,2010,0.0223909170706886,0.0359384817888438,0.0123196368201108
Andorra,Female,15-19 years,2010,0.0097716674533981,0.0151379890713769,0.0054944670752403
Andorra,Both Sexes,15-19 years,2010,0.016300361,0.025764552,0.009166919
Andorra,Male,20-24 years,2010,0.0582027972549665,0.0908603733990324,0.0343979344979592
Andorra,Female,20-24 years,2010,0.0216768669465132,0.0361479330264461,0.0123189480346381
Andorra,Both Sexes,20-24 years,2010,0.039895822,0.063389347,0.02311149
Andorra,Male,25-29 years,2010,0.0603449686982276,0.0823468875225955,0.0399463389760956
Andorra,Female,25-29 years,2010,0.0197948759178919,0.028603123290119,0.0128946225249781
Andorra,Both Sexes,25-29 years,2010,0.039624165,0.054218591,0.027408962
Andorra,Male,30-34 years,2010,0.0541119823072952,0.0793730207470789,0.0333853186192448
Andorra,Female,30-34 years,2010,0.0157946674894336,0.0243395492186575,0.0092242922644021
Andorra,Both Sexes,30-34 years,2010,0.035174956,0.052121368,0.021777194
Andorra,Male,35-39 years,2010,0.0467720431889662,0.0651514561048826,0.0312820896679817
Andorra,Female,35-39 years,2010,0.0134599193518065,0.0195778994526468,0.0081986956399986
Andorra,Both Sexes,35-39 years,2010,0.03057941,0.04251281,0.020553551
Andorra,Male,40-44 years,2010,0.0407111282744456,0.0598721361845614,0.0276237410187272
Andorra,Female,40-44 years,2010,0.0114109810062558,0.0174405287716157,0.0069336009525106
Andorra,Both Sexes,40-44 years,2010,0.026617458,0.037942943,0.017773952
Andorra,Male,15-19 years,2011,0.0223824123922959,0.0362023125399588,0.0125969127755534
Andorra,Female,15-19 years,2011,0.0097809575218284,0.0152902654890334,0.0054068263878616
Andorra,Both Sexes,15-19 years,2011,0.016302703,0.025903376,0.009214182
Andorra,Male,20-24 years,2011,0.0582037928085948,0.0915744302020183,0.0341425216862336
Andorra,Female,20-24 years,2011,0.0216990907674661,0.0358091546924563,0.0123779176097392
Andorra,Both Sexes,20-24 years,2011,0.039810392,0.063171534,0.022911018
Andorra,Male,25-29 years,2011,0.0602455064915578,0.0811746526073533,0.0419537126626667
Andorra,Female,25-29 years,2011,0.0198142706697133,0.0286854598556654,0.0127950412310037
Andorra,Both Sexes,25-29 years,2011,0.039335314,0.053661022,0.027794622
Andorra,Male,30-34 years,2011,0.0539349755322884,0.079117839673455,0.0334707314205971
Andorra,Female,30-34 years,2011,0.0158134498982143,0.0245107033194864,0.0092616073286126
Andorra,Both Sexes,30-34 years,2011,0.034780484,0.051205182,0.021297066
Andorra,Male,35-39 years,2011,0.0466664523287774,0.0644337810535313,0.0325410487036582
Andorra,Female,35-39 years,2011,0.0134852320260224,0.0194832996881441,0.0083631595891458
Andorra,Both Sexes,35-39 years,2011,0.030127388,0.041730227,0.020522332
Andorra,Male,40-44 years,2011,0.0406135231432265,0.0581503060074267,0.0277361967280455
Andorra,Female,40-44 years,2011,0.011443151427702,0.0172381696303602,0.0070550522055537
Andorra,Both Sexes,40-44 years,2011,0.026269652,0.037037454,0.017832425
Andorra,Male,15-19 years,2012,0.0223622258582792,0.0360763298471034,0.0128734014646145
Andorra,Female,15-19 years,2012,0.009801558027603,0.0153156038821453,0.0054716478311847
Andorra,Both Sexes,15-19 years,2012,0.016365442,0.025911005,0.009289065
Andorra,Male,20-24 years,2012,0.0581936120822859,0.0919734534397229,0.034605148430496
Andorra,Female,20-24 years,2012,0.0217427032744263,0.0355561806216956,0.0124099776314541
Andorra,Both Sexes,20-24 years,2012,0.039936536,0.064063185,0.023145791
Andorra,Male,25-29 years,2012,0.0600655306594351,0.0813944536453228,0.0424543259529216
Andorra,Female,25-29 years,2012,0.0198563990691311,0.0286067046388875,0.0129897144481915
Andorra,Both Sexes,25-29 years,2012,0.03968729,0.054384247,0.028233852
Andorra,Male,30-34 years,2012,0.0536528951350808,0.0779326131244849,0.0328555781195673
Andorra,Female,30-34 years,2012,0.0158561544700805,0.0248277616844614,0.0092740900005498
Andorra,Both Sexes,30-34 years,2012,0.034544819,0.050259689,0.021014909
Andorra,Male,35-39 years,2012,0.0464625264843942,0.06388754230021,0.0326372949407147
Andorra,Female,35-39 years,2012,0.0135412827058635,0.019811862533518,0.0083153647515089
Andorra,Both Sexes,35-39 years,2012,0.02992949,0.041498121,0.020726347
Andorra,Male,40-44 years,2012,0.0404065324426856,0.0575173920064201,0.02759995853878
Andorra,Female,40-44 years,2012,0.0115112384625355,0.0169433492815623,0.0071261442517677
Andorra,Both Sexes,40-44 years,2012,0.02611303,0.036696203,0.017595882
Andorra,Male,15-19 years,2013,0.0223336517316445,0.0354225532104261,0.0130753905706158
Andorra,Female,15-19 years,2013,0.0098257907266433,0.0152952589411231,0.005531473868293
Andorra,Both Sexes,15-19 years,2013,0.016327935,0.025712728,0.009274138
Andorra,Male,20-24 years,2013,0.058165404849773,0.0917094287631944,0.0347643661719657
Andorra,Female,20-24 years,2013,0.0217905032493043,0.0353443322286599,0.0123794701934456
Andorra,Both Sexes,20-24 years,2013,0.040094977,0.064102395,0.023240336
Andorra,Male,25-29 years,2013,0.0598192274930466,0.0826275601918346,0.0423105753630213
Andorra,Female,25-29 years,2013,0.0199044695120389,0.0285563889344363,0.0130258251301227
Andorra,Both Sexes,25-29 years,2013,0.039363644,0.054716027,0.027763093
Andorra,Male,30-34 years,2013,0.0532860836618351,0.0789802312529084,0.0325063602457034
Andorra,Female,30-34 years,2013,0.0159058726194505,0.0252190123850347,0.0092562716804963
Andorra,Both Sexes,30-34 years,2013,0.034289151,0.050619772,0.020694973
Andorra,Male,35-39 years,2013,0.0461798010769389,0.0634476604723602,0.0327266550804442
Andorra,Female,35-39 years,2013,0.0136069053564673,0.0199376237519597,0.0082631345789711
Andorra,Both Sexes,35-39 years,2013,0.029821279,0.041610192,0.020507164
Andorra,Male,40-44 years,2013,0.0401170582237137,0.0561674836584439,0.0274253675245593
Andorra,Female,40-44 years,2013,0.0115903858198716,0.0174332273008876,0.0071912039210124
Andorra,Both Sexes,40-44 years,2013,0.026063958,0.036572141,0.017884025
Andorra,Male,15-19 years,2014,0.0222932250944779,0.0347041263166278,0.0131801021146603
Andorra,Female,15-19 years,2014,0.0098448927625169,0.0155566243837288,0.0055791333319279
Andorra,Both Sexes,15-19 years,2014,0.016175278,0.025394311,0.009181174
Andorra,Male,20-24 years,2014,0.0581076755517333,0.0914910655317795,0.0346007219303699
Andorra,Female,20-24 years,2014,0.0218255730296688,0.035146043840545,0.012286302579735
Andorra,Both Sexes,20-24 years,2014,0.040378035,0.064213646,0.023405364
Andorra,Male,25-29 years,2014,0.0595168324531264,0.0829946544604731,0.0418570626635244
Andorra,Female,25-29 years,2014,0.019941879721862,0.0288977967567484,0.0128242414099153
Andorra,Both Sexes,25-29 years,2014,0.039532655,0.055260515,0.027534751
Andorra,Male,30-34 years,2014,0.0528524439984364,0.0783010799500626,0.0321249598546957
Andorra,Female,30-34 years,2014,0.0159457101577218,0.0251555807170532,0.0092707639950656
Andorra,Both Sexes,30-34 years,2014,0.033961425,0.050123649,0.020321854
Andorra,Male,35-39 years,2014,0.0458369855702412,0.0623858573449205,0.0319324075221315
Andorra,Female,35-39 years,2014,0.0136609532528326,0.0201024871691437,0.0082995224840288
Andorra,Both Sexes,35-39 years,2014,0.029735881,0.041231683,0.020401317
Andorra,Male,40-44 years,2014,0.0397714298055779,0.0547492149375692,0.0271724250291836
Andorra,Female,40-44 years,2014,0.0116557408687324,0.0179473070395106,0.007229695475758
Andorra,Both Sexes,40-44 years,2014,0.025991144,0.035842934,0.017981122
Andorra,Male,15-19 years,2015,0.022236977394912,0.0346422983201163,0.013021694144961
Andorra,Female,15-19 years,2015,0.0098495523488569,0.0151719597969519,0.0055535477366361
Andorra,Both Sexes,15-19 years,2015,0.016150855,0.025250253,0.009152112
Andorra,Male,20-24 years,2015,0.0580101617112112,0.0912306680782361,0.034088514922689
Andorra,Female,20-24 years,2015,0.021830991924726,0.0349416751499466,0.0122959047241714
Andorra,Both Sexes,20-24 years,2015,0.040621783,0.064373689,0.023440876
Andorra,Male,25-29 years,2015,0.05916948950859,0.0820927588801375,0.0404638154659735
Andorra,Female,25-29 years,2015,0.019952121530711,0.0288954330311895,0.0125213435491028
Andorra,Both Sexes,25-29 years,2015,0.039517455,0.054868424,0.027135063
Andorra,Male,30-34 years,2015,0.0523701635284069,0.0766073320566212,0.0318488134914452
Andorra,Female,30-34 years,2015,0.0159587458941981,0.025213742461404,0.0091272364665054
Andorra,Both Sexes,30-34 years,2015,0.033736043,0.049642143,0.020002717
Andorra,Male,35-39 years,2015,0.0454524276632726,0.0618256352555239,0.0306731960022077
Andorra,Female,35-39 years,2015,0.0136822455439868,0.0200626956853564,0.0083208502603234
Andorra,Both Sexes,35-39 years,2015,0.029513346,0.040176928,0.019687404
Andorra,Male,40-44 years,2015,0.0393956577636368,0.0546614333817438,0.0269201534418917
Andorra,Female,40-44 years,2015,0.0116824312843383,0.0182960553084862,0.0071761641697878
Andorra,Both Sexes,40-44 years,2015,0.025719495,0.035689238,0.017712585
Andorra,Male,15-19 years,2016,0.0220616788502403,0.0344140321544052,0.0130495368879739
Andorra,Female,15-19 years,2016,0.0098203903856069,0.0153023423502339,0.0056056461298088
Andorra,Both Sexes,15-19 years,2016,0.016032183,0.025055935,0.009205534
Andorra,Male,20-24 years,2016,0.0574961973166288,0.0911428574200126,0.033607648646206
Andorra,Female,20-24 years,2016,0.0217397886200666,0.0346709012450843,0.0124639312222409
Andorra,Both Sexes,20-24 years,2016,0.040489056,0.064552924,0.023255288
